date,ticker,suspension_status
2020-06-30,054220,거래정지
2020-06-30,900110,거래정지
2020-06-30,083660,거래정지
2020-06-30,900100,거래정지
2020-06-30,115530,거래정지
2020-06-30,012170,거래정지
2020-06-30,121890,거래정지
2020-06-30,065150,거래정지
2020-06-30,083470,거래정지
2020-06-30,065420,거래정지
2020-06-30,058450,거래정지
2020-06-30,014100,거래정지
2020-06-30,322780,거래정지
2020-06-30,043590,거래정지
2020-06-30,069330,거래정지
2020-06-30,035290,거래정지
2020-06-30,079190,거래정지
2020-06-30,043100,거래정지
2020-06-30,106080,거래정지
2020-06-30,044180,거래정지
2020-06-30,052770,거래정지
2020-06-30,002300,거래정지
2020-06-30,004200,거래정지
2020-06-30,007630,거래정지
2020-06-30,008800,거래정지
2020-06-30,028040,거래정지
2020-06-30,033110,거래정지
2020-06-30,033430,거래정지
2020-06-30,033600,거래정지
2020-06-30,036180,거래정지
2020-06-30,036260,거래정지
2020-06-30,038160,거래정지
2020-06-30,039230,거래정지
2020-06-30,039670,거래정지
2020-06-30,050320,거래정지
2020-06-30,050540,거래정지
2020-06-30,052190,거래정지
2020-06-30,053660,거래정지
2020-06-30,058220,거래정지
2020-06-30,060300,거래정지
2020-06-30,065560,거래정지
2020-06-30,065620,거래정지
2020-06-30,065940,거래정지
2020-06-30,066110,거래정지
2020-06-30,080440,거래정지
2020-06-30,086250,거래정지
2020-06-30,087730,거래정지
2020-06-30,102210,거래정지
2020-06-30,108790,거래정지
2020-06-30,111820,거래정지
2020-06-30,114120,거래정지
2020-06-30,114570,거래정지
2020-06-30,141020,거래정지
2020-06-30,149940,거래정지
2020-06-30,158310,거래정지
2020-06-30,160600,거래정지
2020-06-30,176440,거래정지
2020-06-30,194510,거래정지
2020-06-30,195440,거래정지
2020-06-30,204990,거래정지
2020-06-30,222810,거래정지
2020-06-30,226350,거래정지
2020-06-30,263540,거래정지
2020-06-30,277480,거래정지
2020-06-30,310840,거래정지
2020-06-30,323230,거래정지
2020-06-30,335890,거래정지
2020-06-30,900080,거래정지
2020-07-31,950160,거래정지
2020-07-31,036830,거래정지
2020-07-31,033790,거래정지
2020-07-31,052400,거래정지
2020-07-31,003280,거래정지
2020-07-31,069540,거래정지
2020-07-31,215600,거래정지
2020-07-31,180400,거래정지
2020-07-31,114190,거래정지
2020-07-31,011690,거래정지
2020-07-31,138360,거래정지
2020-07-31,010580,거래정지
2020-07-31,307750,거래정지
2020-07-31,021820,거래정지
2020-07-31,192410,거래정지
2020-07-31,299170,거래정지
2020-07-31,066790,거래정지
2020-07-31,024830,거래정지
2020-07-31,109070,거래정지
2020-07-31,049180,거래정지
2020-07-31,168330,거래정지
2020-07-31,215090,거래정지
2020-07-31,196450,거래정지
2020-07-31,223310,거래정지
2020-07-31,317240,거래정지
2020-07-31,032790,거래정지
2020-07-31,159910,거래정지
2020-07-31,064520,거래정지
2020-07-31,263920,거래정지
2020-07-31,056730,거래정지
2020-07-31,054220,거래정지
2020-07-31,900110,거래정지
2020-07-31,083660,거래정지
2020-07-31,900100,거래정지
2020-07-31,115530,거래정지
2020-07-31,012170,거래정지
2020-07-31,121890,거래정지
2020-07-31,065150,거래정지
2020-07-31,083470,거래정지
2020-07-31,065420,거래정지
2020-07-31,058450,거래정지
2020-07-31,014100,거래정지
2020-07-31,322780,거래정지
2020-07-31,043590,거래정지
2020-07-31,069330,거래정지
2020-07-31,035290,거래정지
2020-07-31,079190,거래정지
2020-07-31,043100,거래정지
2020-07-31,106080,거래정지
2020-07-31,044180,거래정지
2020-07-31,052770,거래정지
2020-07-31,007630,거래정지
2020-07-31,008800,거래정지
2020-07-31,028040,거래정지
2020-07-31,033110,거래정지
2020-07-31,033430,거래정지
2020-07-31,033600,거래정지
2020-07-31,036180,거래정지
2020-07-31,036260,거래정지
2020-07-31,038160,거래정지
2020-07-31,039230,거래정지
2020-07-31,039670,거래정지
2020-07-31,050320,거래정지
2020-07-31,050540,거래정지
2020-07-31,052190,거래정지
2020-07-31,053660,거래정지
2020-07-31,058220,거래정지
2020-07-31,060300,거래정지
2020-07-31,065560,거래정지
2020-07-31,065620,거래정지
2020-07-31,066110,거래정지
2020-07-31,080440,거래정지
2020-07-31,086250,거래정지
2020-07-31,087730,거래정지
2020-07-31,102210,거래정지
2020-07-31,111820,거래정지
2020-07-31,114570,거래정지
2020-07-31,141020,거래정지
2020-07-31,158310,거래정지
2020-07-31,160600,거래정지
2020-07-31,176440,거래정지
2020-07-31,194510,거래정지
2020-07-31,195440,거래정지
2020-07-31,226350,거래정지
2020-07-31,263540,거래정지
2020-07-31,291210,거래정지
2020-07-31,310840,거래정지
2020-07-31,323230,거래정지
2020-07-31,900080,거래정지
2020-08-31,950160,거래정지
2020-08-31,319400,거래정지
2020-08-31,032350,거래정지
2020-08-31,033790,거래정지
2020-08-31,086450,거래정지
2020-08-31,052400,거래정지
2020-08-31,003280,거래정지
2020-08-31,009410,거래정지
2020-08-31,069540,거래정지
2020-08-31,215600,거래정지
2020-08-31,180400,거래정지
2020-08-31,114190,거래정지
2020-08-31,011690,거래정지
2020-08-31,138360,거래정지
2020-08-31,010580,거래정지
2020-08-31,307750,거래정지
2020-08-31,021820,거래정지
2020-08-31,066790,거래정지
2020-08-31,024830,거래정지
2020-08-31,109070,거래정지
2020-08-31,049180,거래정지
2020-08-31,168330,거래정지
2020-08-31,215090,거래정지
2020-08-31,196450,거래정지
2020-08-31,070300,거래정지
2020-08-31,223310,거래정지
2020-08-31,307280,거래정지
2020-08-31,208860,거래정지
2020-08-31,317240,거래정지
2020-08-31,032790,거래정지
2020-08-31,159910,거래정지
2020-08-31,064520,거래정지
2020-08-31,263920,거래정지
2020-08-31,056730,거래정지
2020-08-31,054220,거래정지
2020-08-31,002420,거래정지
2020-08-31,039310,거래정지
2020-08-31,335870,거래정지
2020-08-31,083660,거래정지
2020-08-31,900100,거래정지
2020-08-31,115530,거래정지
2020-08-31,012170,거래정지
2020-08-31,121890,거래정지
2020-08-31,065150,거래정지
2020-08-31,083470,거래정지
2020-08-31,065420,거래정지
2020-08-31,058450,거래정지
2020-08-31,014100,거래정지
2020-08-31,043590,거래정지
2020-08-31,069330,거래정지
2020-08-31,035290,거래정지
2020-08-31,079190,거래정지
2020-08-31,043100,거래정지
2020-08-31,106080,거래정지
2020-08-31,044180,거래정지
2020-08-31,052770,거래정지
2020-08-31,007630,거래정지
2020-08-31,008800,거래정지
2020-08-31,028040,거래정지
2020-08-31,033110,거래정지
2020-08-31,033430,거래정지
2020-08-31,033600,거래정지
2020-08-31,036180,거래정지
2020-08-31,036260,거래정지
2020-08-31,038160,거래정지
2020-08-31,039230,거래정지
2020-08-31,039670,거래정지
2020-08-31,050320,거래정지
2020-08-31,050540,거래정지
2020-08-31,052190,거래정지
2020-08-31,053660,거래정지
2020-08-31,058220,거래정지
2020-08-31,060300,거래정지
2020-08-31,065620,거래정지
2020-08-31,066110,거래정지
2020-08-31,073070,거래정지
2020-08-31,080440,거래정지
2020-08-31,086250,거래정지
2020-08-31,087730,거래정지
2020-08-31,102210,거래정지
2020-08-31,111820,거래정지
2020-08-31,114570,거래정지
2020-08-31,141020,거래정지
2020-08-31,158310,거래정지
2020-08-31,160600,거래정지
2020-08-31,176440,거래정지
2020-08-31,194510,거래정지
2020-08-31,195440,거래정지
2020-08-31,226350,거래정지
2020-08-31,263540,거래정지
2020-08-31,291210,거래정지
2020-08-31,310840,거래정지
2020-08-31,900080,거래정지
2020-09-29,950160,거래정지
2020-09-29,319400,거래정지
2020-09-29,033790,거래정지
2020-09-29,052400,거래정지
2020-09-29,003280,거래정지
2020-09-29,069540,거래정지
2020-09-29,215600,거래정지
2020-09-29,180400,거래정지
2020-09-29,114190,거래정지
2020-09-29,011690,거래정지
2020-09-29,138360,거래정지
2020-09-29,010580,거래정지
2020-09-29,333430,거래정지
2020-09-29,021820,거래정지
2020-09-29,066790,거래정지
2020-09-29,024830,거래정지
2020-09-29,109070,거래정지
2020-09-29,049180,거래정지
2020-09-29,168330,거래정지
2020-09-29,340360,거래정지
2020-09-29,196450,거래정지
2020-09-29,070300,거래정지
2020-09-29,223310,거래정지
2020-09-29,032860,거래정지
2020-09-29,307280,거래정지
2020-09-29,032790,거래정지
2020-09-29,159910,거래정지
2020-09-29,064520,거래정지
2020-09-29,263920,거래정지
2020-09-29,056730,거래정지
2020-09-29,054220,거래정지
2020-09-29,002420,거래정지
2020-09-29,335870,거래정지
2020-09-29,083640,거래정지
2020-09-29,900100,거래정지
2020-09-29,115530,거래정지
2020-09-29,012170,거래정지
2020-09-29,121890,거래정지
2020-09-29,009730,거래정지
2020-09-29,065150,거래정지
2020-09-29,083470,거래정지
2020-09-29,065420,거래정지
2020-09-29,058450,거래정지
2020-09-29,014100,거래정지
2020-09-29,043590,거래정지
2020-09-29,069330,거래정지
2020-09-29,035290,거래정지
2020-09-29,079190,거래정지
2020-09-29,043100,거래정지
2020-09-29,106080,거래정지
2020-09-29,044180,거래정지
2020-09-29,052770,거래정지
2020-09-29,007630,거래정지
2020-09-29,008800,거래정지
2020-09-29,012600,거래정지
2020-09-29,028040,거래정지
2020-09-29,033110,거래정지
2020-09-29,033430,거래정지
2020-09-29,033600,거래정지
2020-09-29,036180,거래정지
2020-09-29,036260,거래정지
2020-09-29,038160,거래정지
2020-09-29,039230,거래정지
2020-09-29,039670,거래정지
2020-09-29,050320,거래정지
2020-09-29,050540,거래정지
2020-09-29,052190,거래정지
2020-09-29,053660,거래정지
2020-09-29,058220,거래정지
2020-09-29,058530,거래정지
2020-09-29,060300,거래정지
2020-09-29,065620,거래정지
2020-09-29,066110,거래정지
2020-09-29,073070,거래정지
2020-09-29,080440,거래정지
2020-09-29,086250,거래정지
2020-09-29,087730,거래정지
2020-09-29,102210,거래정지
2020-09-29,111820,거래정지
2020-09-29,114570,거래정지
2020-09-29,127160,거래정지
2020-09-29,141020,거래정지
2020-09-29,158310,거래정지
2020-09-29,160600,거래정지
2020-09-29,176440,거래정지
2020-09-29,195440,거래정지
2020-09-29,226350,거래정지
2020-09-29,263540,거래정지
2020-09-29,287410,거래정지
2020-09-29,307070,거래정지
2020-09-29,900080,거래정지
2020-10-30,950160,거래정지
2020-10-30,319400,거래정지
2020-10-30,033790,거래정지
2020-10-30,003280,거래정지
2020-10-30,069540,거래정지
2020-10-30,215600,거래정지
2020-10-30,180400,거래정지
2020-10-30,114190,거래정지
2020-10-30,900290,거래정지
2020-10-30,011690,거래정지
2020-10-30,138360,거래정지
2020-10-30,010580,거래정지
2020-10-30,333430,거래정지
2020-10-30,021820,거래정지
2020-10-30,066790,거래정지
2020-10-30,024830,거래정지
2020-10-30,109070,거래정지
2020-10-30,016250,거래정지
2020-10-30,049180,거래정지
2020-10-30,168330,거래정지
2020-10-30,340360,거래정지
2020-10-30,196450,거래정지
2020-10-30,070300,거래정지
2020-10-30,223310,거래정지
2020-10-30,032790,거래정지
2020-10-30,159910,거래정지
2020-10-30,064520,거래정지
2020-10-30,263920,거래정지
2020-10-30,056730,거래정지
2020-10-30,009810,거래정지
2020-10-30,054220,거래정지
2020-10-30,002420,거래정지
2020-10-30,335870,거래정지
2020-10-30,900100,거래정지
2020-10-30,115530,거래정지
2020-10-30,012170,거래정지
2020-10-30,121890,거래정지
2020-10-30,009730,거래정지
2020-10-30,065150,거래정지
2020-10-30,083470,거래정지
2020-10-30,065420,거래정지
2020-10-30,058450,거래정지
2020-10-30,014100,거래정지
2020-10-30,043590,거래정지
2020-10-30,069330,거래정지
2020-10-30,035290,거래정지
2020-10-30,079190,거래정지
2020-10-30,043100,거래정지
2020-10-30,106080,거래정지
2020-10-30,052770,거래정지
2020-10-30,007630,거래정지
2020-10-30,008800,거래정지
2020-10-30,012600,거래정지
2020-10-30,028040,거래정지
2020-10-30,033110,거래정지
2020-10-30,033430,거래정지
2020-10-30,033600,거래정지
2020-10-30,036180,거래정지
2020-10-30,036260,거래정지
2020-10-30,038160,거래정지
2020-10-30,039230,거래정지
2020-10-30,039670,거래정지
2020-10-30,050320,거래정지
2020-10-30,050540,거래정지
2020-10-30,052190,거래정지
2020-10-30,053660,거래정지
2020-10-30,058220,거래정지
2020-10-30,058530,거래정지
2020-10-30,060300,거래정지
2020-10-30,065620,거래정지
2020-10-30,066110,거래정지
2020-10-30,073070,거래정지
2020-10-30,080440,거래정지
2020-10-30,086250,거래정지
2020-10-30,087730,거래정지
2020-10-30,102210,거래정지
2020-10-30,111820,거래정지
2020-10-30,114570,거래정지
2020-10-30,141020,거래정지
2020-10-30,158310,거래정지
2020-10-30,160600,거래정지
2020-10-30,176440,거래정지
2020-10-30,195440,거래정지
2020-10-30,226350,거래정지
2020-10-30,263540,거래정지
2020-10-30,287410,거래정지
2020-10-30,307070,거래정지
2020-10-30,900080,거래정지
2020-11-30,950160,거래정지
2020-11-30,033790,거래정지
2020-11-30,003280,거래정지
2020-11-30,069540,거래정지
2020-11-30,215600,거래정지
2020-11-30,180400,거래정지
2020-11-30,114190,거래정지
2020-11-30,900290,거래정지
2020-11-30,011690,거래정지
2020-11-30,138360,거래정지
2020-11-30,036030,거래정지
2020-11-30,010580,거래정지
2020-11-30,333430,거래정지
2020-11-30,015230,거래정지
2020-11-30,021820,거래정지
2020-11-30,066790,거래정지
2020-11-30,024830,거래정지
2020-11-30,109070,거래정지
2020-11-30,016250,거래정지
2020-11-30,049180,거래정지
2020-11-30,168330,거래정지
2020-11-30,340360,거래정지
2020-11-30,196450,거래정지
2020-11-30,070300,거래정지
2020-11-30,223310,거래정지
2020-11-30,058110,거래정지
2020-11-30,032790,거래정지
2020-11-30,159910,거래정지
2020-11-30,064520,거래정지
2020-11-30,263920,거래정지
2020-11-30,056730,거래정지
2020-11-30,054220,거래정지
2020-11-30,002420,거래정지
2020-11-30,900100,거래정지
2020-11-30,115530,거래정지
2020-11-30,012170,거래정지
2020-11-30,121890,거래정지
2020-11-30,009730,거래정지
2020-11-30,065150,거래정지
2020-11-30,083470,거래정지
2020-11-30,065420,거래정지
2020-11-30,058450,거래정지
2020-11-30,014100,거래정지
2020-11-30,043590,거래정지
2020-11-30,069330,거래정지
2020-11-30,035290,거래정지
2020-11-30,079190,거래정지
2020-11-30,043100,거래정지
2020-11-30,106080,거래정지
2020-11-30,052770,거래정지
2020-11-30,003410,거래정지
2020-11-30,007630,거래정지
2020-11-30,008800,거래정지
2020-11-30,028040,거래정지
2020-11-30,033110,거래정지
2020-11-30,033430,거래정지
2020-11-30,033600,거래정지
2020-11-30,036180,거래정지
2020-11-30,036260,거래정지
2020-11-30,038160,거래정지
2020-11-30,039230,거래정지
2020-11-30,039670,거래정지
2020-11-30,050320,거래정지
2020-11-30,050540,거래정지
2020-11-30,052190,거래정지
2020-11-30,053660,거래정지
2020-11-30,058220,거래정지
2020-11-30,058530,거래정지
2020-11-30,060300,거래정지
2020-11-30,065620,거래정지
2020-11-30,066110,거래정지
2020-11-30,073070,거래정지
2020-11-30,080440,거래정지
2020-11-30,086250,거래정지
2020-11-30,087730,거래정지
2020-11-30,102210,거래정지
2020-11-30,111820,거래정지
2020-11-30,114570,거래정지
2020-11-30,141020,거래정지
2020-11-30,152330,거래정지
2020-11-30,158310,거래정지
2020-11-30,160600,거래정지
2020-11-30,176440,거래정지
2020-11-30,195440,거래정지
2020-11-30,226350,거래정지
2020-11-30,263540,거래정지
2020-11-30,287410,거래정지
2020-11-30,307070,거래정지
2020-11-30,900080,거래정지
2020-12-30,950160,거래정지
2020-12-30,000210,거래정지
2020-12-30,020560,거래정지
2020-12-30,033790,거래정지
2020-12-30,003620,거래정지
2020-12-30,003280,거래정지
2020-12-30,069540,거래정지
2020-12-30,215600,거래정지
2020-12-30,180400,거래정지
2020-12-30,114190,거래정지
2020-12-30,900290,거래정지
2020-12-30,011690,거래정지
2020-12-30,138360,거래정지
2020-12-30,353810,거래정지
2020-12-30,010580,거래정지
2020-12-30,333430,거래정지
2020-12-30,021820,거래정지
2020-12-30,066790,거래정지
2020-12-30,024830,거래정지
2020-12-30,109070,거래정지
2020-12-30,049180,거래정지
2020-12-30,168330,거래정지
2020-12-30,340360,거래정지
2020-12-30,196450,거래정지
2020-12-30,070300,거래정지
2020-12-30,223310,거래정지
2020-12-30,032790,거래정지
2020-12-30,159910,거래정지
2020-12-30,064520,거래정지
2020-12-30,257370,거래정지
2020-12-30,263920,거래정지
2020-12-30,056730,거래정지
2020-12-30,054220,거래정지
2020-12-30,002420,거래정지
2020-12-30,900100,거래정지
2020-12-30,115530,거래정지
2020-12-30,012170,거래정지
2020-12-30,121890,거래정지
2020-12-30,009730,거래정지
2020-12-30,083470,거래정지
2020-12-30,065420,거래정지
2020-12-30,058450,거래정지
2020-12-30,014100,거래정지
2020-12-30,043590,거래정지
2020-12-30,069330,거래정지
2020-12-30,035290,거래정지
2020-12-30,079190,거래정지
2020-12-30,043100,거래정지
2020-12-30,106080,거래정지
2020-12-30,052770,거래정지
2020-12-30,007630,거래정지
2020-12-30,008800,거래정지
2020-12-30,028040,거래정지
2020-12-30,033110,거래정지
2020-12-30,033430,거래정지
2020-12-30,033600,거래정지
2020-12-30,036180,거래정지
2020-12-30,036260,거래정지
2020-12-30,038160,거래정지
2020-12-30,039230,거래정지
2020-12-30,039670,거래정지
2020-12-30,045890,거래정지
2020-12-30,050320,거래정지
2020-12-30,050540,거래정지
2020-12-30,052190,거래정지
2020-12-30,053660,거래정지
2020-12-30,058220,거래정지
2020-12-30,058530,거래정지
2020-12-30,060300,거래정지
2020-12-30,065620,거래정지
2020-12-30,066110,거래정지
2020-12-30,073070,거래정지
2020-12-30,080440,거래정지
2020-12-30,086250,거래정지
2020-12-30,087730,거래정지
2020-12-30,102210,거래정지
2020-12-30,111820,거래정지
2020-12-30,114570,거래정지
2020-12-30,141020,거래정지
2020-12-30,158310,거래정지
2020-12-30,160600,거래정지
2020-12-30,176440,거래정지
2020-12-30,195440,거래정지
2020-12-30,226350,거래정지
2020-12-30,263540,거래정지
2020-12-30,307070,거래정지
2020-12-30,900080,거래정지
2021-01-29,950160,거래정지
2021-01-29,033790,거래정지
2021-01-29,003620,거래정지
2021-01-29,003280,거래정지
2021-01-29,069540,거래정지
2021-01-29,215600,거래정지
2021-01-29,180400,거래정지
2021-01-29,114190,거래정지
2021-01-29,900290,거래정지
2021-01-29,011690,거래정지
2021-01-29,138360,거래정지
2021-01-29,010580,거래정지
2021-01-29,333430,거래정지
2021-01-29,260970,거래정지
2021-01-29,021820,거래정지
2021-01-29,066790,거래정지
2021-01-29,024830,거래정지
2021-01-29,109070,거래정지
2021-01-29,049180,거래정지
2021-01-29,168330,거래정지
2021-01-29,340360,거래정지
2021-01-29,196450,거래정지
2021-01-29,070300,거래정지
2021-01-29,223310,거래정지
2021-01-29,032790,거래정지
2021-01-29,159910,거래정지
2021-01-29,064520,거래정지
2021-01-29,257370,거래정지
2021-01-29,016670,거래정지
2021-01-29,263920,거래정지
2021-01-29,056730,거래정지
2021-01-29,054220,거래정지
2021-01-29,002420,거래정지
2021-01-29,131090,거래정지
2021-01-29,900100,거래정지
2021-01-29,115530,거래정지
2021-01-29,012170,거래정지
2021-01-29,121890,거래정지
2021-01-29,353190,거래정지
2021-01-29,009730,거래정지
2021-01-29,083470,거래정지
2021-01-29,065420,거래정지
2021-01-29,058450,거래정지
2021-01-29,014100,거래정지
2021-01-29,043590,거래정지
2021-01-29,069330,거래정지
2021-01-29,035290,거래정지
2021-01-29,079190,거래정지
2021-01-29,043100,거래정지
2021-01-29,106080,거래정지
2021-01-29,052770,거래정지
2021-01-29,007630,거래정지
2021-01-29,008800,거래정지
2021-01-29,028040,거래정지
2021-01-29,033110,거래정지
2021-01-29,033430,거래정지
2021-01-29,033600,거래정지
2021-01-29,036180,거래정지
2021-01-29,036260,거래정지
2021-01-29,038160,거래정지
2021-01-29,039230,거래정지
2021-01-29,039670,거래정지
2021-01-29,050320,거래정지
2021-01-29,050540,거래정지
2021-01-29,052190,거래정지
2021-01-29,053660,거래정지
2021-01-29,056000,거래정지
2021-01-29,058220,거래정지
2021-01-29,058530,거래정지
2021-01-29,060300,거래정지
2021-01-29,065620,거래정지
2021-01-29,066110,거래정지
2021-01-29,071460,거래정지
2021-01-29,073070,거래정지
2021-01-29,080440,거래정지
2021-01-29,086250,거래정지
2021-01-29,087730,거래정지
2021-01-29,102210,거래정지
2021-01-29,111820,거래정지
2021-01-29,114570,거래정지
2021-01-29,127160,거래정지
2021-01-29,141020,거래정지
2021-01-29,158310,거래정지
2021-01-29,160600,거래정지
2021-01-29,176440,거래정지
2021-01-29,195440,거래정지
2021-01-29,226350,거래정지
2021-01-29,263540,거래정지
2021-01-29,307070,거래정지
2021-01-29,900080,거래정지
2021-02-26,950160,거래정지
2021-02-26,033790,거래정지
2021-02-26,003620,거래정지
2021-02-26,003280,거래정지
2021-02-26,069540,거래정지
2021-02-26,215600,거래정지
2021-02-26,180400,거래정지
2021-02-26,114190,거래정지
2021-02-26,900290,거래정지
2021-02-26,011690,거래정지
2021-02-26,138360,거래정지
2021-02-26,010580,거래정지
2021-02-26,013520,거래정지
2021-02-26,021820,거래정지
2021-02-26,066790,거래정지
2021-02-26,024830,거래정지
2021-02-26,109070,거래정지
2021-02-26,049180,거래정지
2021-02-26,168330,거래정지
2021-02-26,340360,거래정지
2021-02-26,196450,거래정지
2021-02-26,070300,거래정지
2021-02-26,223310,거래정지
2021-02-26,032790,거래정지
2021-02-26,159910,거래정지
2021-02-26,064520,거래정지
2021-02-26,257370,거래정지
2021-02-26,016670,거래정지
2021-02-26,263920,거래정지
2021-02-26,056730,거래정지
2021-02-26,291230,거래정지
2021-02-26,054220,거래정지
2021-02-26,002420,거래정지
2021-02-26,131090,거래정지
2021-02-26,103230,거래정지
2021-02-26,900100,거래정지
2021-02-26,115530,거래정지
2021-02-26,012170,거래정지
2021-02-26,121890,거래정지
2021-02-26,353190,거래정지
2021-02-26,101680,거래정지
2021-02-26,009730,거래정지
2021-02-26,065150,거래정지
2021-02-26,083470,거래정지
2021-02-26,065420,거래정지
2021-02-26,058450,거래정지
2021-02-26,014100,거래정지
2021-02-26,043590,거래정지
2021-02-26,069330,거래정지
2021-02-26,035290,거래정지
2021-02-26,079190,거래정지
2021-02-26,043100,거래정지
2021-02-26,106080,거래정지
2021-02-26,052770,거래정지
2021-02-26,006580,거래정지
2021-02-26,007630,거래정지
2021-02-26,008800,거래정지
2021-02-26,028040,거래정지
2021-02-26,033110,거래정지
2021-02-26,033430,거래정지
2021-02-26,033600,거래정지
2021-02-26,036180,거래정지
2021-02-26,038160,거래정지
2021-02-26,039230,거래정지
2021-02-26,039670,거래정지
2021-02-26,050320,거래정지
2021-02-26,050540,거래정지
2021-02-26,052190,거래정지
2021-02-26,053660,거래정지
2021-02-26,056000,거래정지
2021-02-26,058220,거래정지
2021-02-26,058420,거래정지
2021-02-26,058530,거래정지
2021-02-26,060300,거래정지
2021-02-26,065620,거래정지
2021-02-26,066110,거래정지
2021-02-26,073070,거래정지
2021-02-26,080440,거래정지
2021-02-26,086250,거래정지
2021-02-26,087730,거래정지
2021-02-26,102210,거래정지
2021-02-26,111820,거래정지
2021-02-26,114570,거래정지
2021-02-26,127160,거래정지
2021-02-26,141020,거래정지
2021-02-26,158310,거래정지
2021-02-26,160600,거래정지
2021-02-26,176440,거래정지
2021-02-26,195440,거래정지
2021-02-26,226350,거래정지
2021-02-26,263540,거래정지
2021-02-26,307070,거래정지
2021-02-26,900080,거래정지
2021-03-31,950160,거래정지
2021-03-31,033790,거래정지
2021-03-31,044490,거래정지
2021-03-31,003620,거래정지
2021-03-31,003280,거래정지
2021-03-31,069540,거래정지
2021-03-31,215600,거래정지
2021-03-31,180400,거래정지
2021-03-31,114190,거래정지
2021-03-31,046970,거래정지
2021-03-31,900290,거래정지
2021-03-31,011690,거래정지
2021-03-31,138360,거래정지
2021-03-31,010580,거래정지
2021-03-31,033340,거래정지
2021-03-31,021820,거래정지
2021-03-31,066790,거래정지
2021-03-31,024830,거래정지
2021-03-31,071090,거래정지
2021-03-31,109070,거래정지
2021-03-31,053450,거래정지
2021-03-31,168330,거래정지
2021-03-31,196450,거래정지
2021-03-31,070300,거래정지
2021-03-31,223310,거래정지
2021-03-31,099520,거래정지
2021-03-31,078590,거래정지
2021-03-31,011300,거래정지
2021-03-31,178780,거래정지
2021-03-31,032790,거래정지
2021-03-31,159910,거래정지
2021-03-31,064520,거래정지
2021-03-31,257370,거래정지
2021-03-31,016670,거래정지
2021-03-31,263920,거래정지
2021-03-31,056730,거래정지
2021-03-31,291230,거래정지
2021-03-31,013000,거래정지
2021-03-31,054220,거래정지
2021-03-31,002420,거래정지
2021-03-31,103230,거래정지
2021-03-31,224060,거래정지
2021-03-31,900100,거래정지
2021-03-31,115530,거래정지
2021-03-31,012170,거래정지
2021-03-31,121890,거래정지
2021-03-31,353190,거래정지
2021-03-31,101680,거래정지
2021-03-31,009730,거래정지
2021-03-31,065150,거래정지
2021-03-31,083470,거래정지
2021-03-31,065420,거래정지
2021-03-31,058450,거래정지
2021-03-31,014100,거래정지
2021-03-31,043590,거래정지
2021-03-31,069330,거래정지
2021-03-31,035290,거래정지
2021-03-31,079190,거래정지
2021-03-31,043100,거래정지
2021-03-31,106080,거래정지
2021-03-31,052770,거래정지
2021-03-31,005190,거래정지
2021-03-31,006580,거래정지
2021-03-31,007630,거래정지
2021-03-31,008800,거래정지
2021-03-31,012600,거래정지
2021-03-31,015540,거래정지
2021-03-31,023890,거래정지
2021-03-31,028040,거래정지
2021-03-31,033110,거래정지
2021-03-31,033430,거래정지
2021-03-31,033600,거래정지
2021-03-31,036180,거래정지
2021-03-31,038160,거래정지
2021-03-31,038340,거래정지
2021-03-31,039230,거래정지
2021-03-31,039670,거래정지
2021-03-31,045890,거래정지
2021-03-31,050320,거래정지
2021-03-31,050540,거래정지
2021-03-31,052190,거래정지
2021-03-31,053660,거래정지
2021-03-31,056000,거래정지
2021-03-31,058220,거래정지
2021-03-31,058420,거래정지
2021-03-31,058530,거래정지
2021-03-31,060300,거래정지
2021-03-31,065560,거래정지
2021-03-31,065620,거래정지
2021-03-31,066110,거래정지
2021-03-31,069110,거래정지
2021-03-31,073070,거래정지
2021-03-31,080440,거래정지
2021-03-31,086250,거래정지
2021-03-31,087730,거래정지
2021-03-31,102210,거래정지
2021-03-31,111820,거래정지
2021-03-31,114570,거래정지
2021-03-31,126870,거래정지
2021-03-31,127160,거래정지
2021-03-31,141020,거래정지
2021-03-31,141070,거래정지
2021-03-31,158310,거래정지
2021-03-31,160600,거래정지
2021-03-31,176440,거래정지
2021-03-31,182690,거래정지
2021-03-31,195440,거래정지
2021-03-31,226350,거래정지
2021-03-31,263540,거래정지
2021-03-31,900080,거래정지
2021-04-30,086520,거래정지
2021-04-30,003550,거래정지
2021-04-30,950160,거래정지
2021-04-30,033790,거래정지
2021-04-30,044490,거래정지
2021-04-30,003620,거래정지
2021-04-30,007700,거래정지
2021-04-30,003280,거래정지
2021-04-30,069540,거래정지
2021-04-30,215600,거래정지
2021-04-30,180400,거래정지
2021-04-30,114190,거래정지
2021-04-30,046970,거래정지
2021-04-30,900290,거래정지
2021-04-30,011690,거래정지
2021-04-30,138360,거래정지
2021-04-30,010580,거래정지
2021-04-30,033340,거래정지
2021-04-30,021820,거래정지
2021-04-30,024830,거래정지
2021-04-30,109070,거래정지
2021-04-30,053450,거래정지
2021-04-30,168330,거래정지
2021-04-30,010280,거래정지
2021-04-30,331380,거래정지
2021-04-30,321260,거래정지
2021-04-30,196450,거래정지
2021-04-30,261200,거래정지
2021-04-30,223310,거래정지
2021-04-30,099520,거래정지
2021-04-30,033540,거래정지
2021-04-30,078590,거래정지
2021-04-30,011300,거래정지
2021-04-30,178780,거래정지
