date,signal,universe_pct,selection_recall_vs_full,signal_dispersion,next_1m_return,universe_n
2000-12-26,reversal,0.9000000000000001,0.9666666666666667,0.29650116677148725,0.8558926600219245,984
2000-12-26,reversal,1.0000000000000002,1.0,0.3325027438986215,0.8089968544281614,1094
2000-12-26,momentum,0.2,0.13333333333333333,0.38936955726473144,0.3685311762321589,218
2000-12-26,momentum,0.30000000000000004,0.16666666666666666,0.4379484240491031,0.3579873172478015,328
2000-12-26,momentum,0.4000000000000001,0.26666666666666666,0.4621625034737132,0.3028397415871846,437
2000-12-26,momentum,0.5000000000000001,0.3,0.5638888272652268,0.35349602888762255,547
2000-12-26,momentum,0.6000000000000001,0.4,0.5765069385582323,0.29971067322104383,656
2000-12-26,momentum,0.7000000000000002,0.5666666666666667,0.5672322950891184,0.17392219875822923,765
2000-12-26,momentum,0.8000000000000003,0.6666666666666666,0.5461087023348774,0.16152257169155806,875
2000-12-26,momentum,0.9000000000000001,0.8666666666666667,0.5728646669707163,0.09136013637168415,984
2000-12-26,momentum,1.0000000000000002,1.0,0.5901329099454106,0.10723119107926052,1094
2001-01-31,reversal,0.2,0.2,0.5834070226519438,-0.026263537526957276,224
2001-01-31,reversal,0.30000000000000004,0.3,0.5630899086757569,-0.034691330973562,336
2001-01-31,reversal,0.4000000000000001,0.36666666666666664,0.6102796291163153,-0.011648161790369054,448
2001-01-31,reversal,0.5000000000000001,0.43333333333333335,0.5793871802067859,0.00978598875427524,560
2001-01-31,reversal,0.6000000000000001,0.5,0.5549906171998306,-0.019542134615642907,672
2001-01-31,reversal,0.7000000000000002,0.7,0.536969189679997,-0.04631003901561689,784
2001-01-31,reversal,0.8000000000000003,0.9,0.5186750751183714,-0.05963797292116592,896
2001-01-31,reversal,0.9000000000000001,0.9666666666666667,0.5000705686263165,-0.056932118999085235,1008
2001-01-31,reversal,1.0000000000000002,1.0,0.48729989501753745,-0.061383575912576184,1120
2001-01-31,momentum,0.2,0.1,0.441666065385307,0.054364527178535675,224
2001-01-31,momentum,0.30000000000000004,0.16666666666666666,0.43650291019465276,0.024378496415825346,336
2001-01-31,momentum,0.4000000000000001,0.3,0.6264495049781893,0.024697939872662746,448
2001-01-31,momentum,0.5000000000000001,0.5333333333333333,0.6530961646534498,0.00745737856912696,560
2001-01-31,momentum,0.6000000000000001,0.6666666666666666,0.6246507808515922,-0.02245831236001242,672
2001-01-31,momentum,0.7000000000000002,0.7,0.5935407757411876,-0.02894843300125425,784
2001-01-31,momentum,0.8000000000000003,0.8,0.5803975804174735,-0.033969630437598555,896
2001-01-31,momentum,0.9000000000000001,0.8666666666666667,0.5625506897182346,0.0017226199974911113,1008
2001-01-31,momentum,1.0000000000000002,1.0,0.5640808590512153,-0.01898472568429148,1120
2001-02-28,reversal,0.2,0.26666666666666666,0.2481078216171745,-0.1959649149614599,229
2001-02-28,reversal,0.30000000000000004,0.4666666666666667,0.23742597345785066,-0.19530627972823628,344
2001-02-28,reversal,0.4000000000000001,0.6,0.22882136301668052,-0.17774231633756726,459
2001-02-28,reversal,0.5000000000000001,0.7,0.5328304628366021,-0.16484724255382094,574
2001-02-28,reversal,0.6000000000000001,0.7666666666666667,0.4980805405652136,-0.15544437859324187,688
2001-02-28,reversal,0.7000000000000002,0.8333333333333334,0.465289852918785,-0.16521277546131133,803
2001-02-28,reversal,0.8000000000000003,0.8666666666666667,0.44169450119978493,-0.173339036304833,918
2001-02-28,reversal,0.9000000000000001,0.9333333333333333,0.41967432764083545,-0.17436854857134465,1033
2001-02-28,reversal,1.0000000000000002,1.0,0.4004669303356299,-0.17848755228242402,1148
2001-02-28,momentum,0.2,0.26666666666666666,0.5345434140653555,-0.19077883665276177,229
2001-02-28,momentum,0.30000000000000004,0.36666666666666664,0.515192639524998,-0.199856466313692,344
2001-02-28,momentum,0.4000000000000001,0.4666666666666667,0.4939085968291828,-0.18379906921198372,459
2001-02-28,momentum,0.5000000000000001,0.6,0.6450473930263179,-0.20415443858364396,574
2001-02-28,momentum,0.6000000000000001,0.7,0.6264523194235185,-0.1705986765263559,688
