date,variant,net_return,holdings,excluded_suspended
2016-03-31,suspension_screened,0.08832703589079692,50,17
2016-04-29,unfiltered,0.05079555442971921,50,30
2016-04-29,suspension_screened,0.05555492021348984,50,30
2016-05-31,unfiltered,0.06334168878162469,50,3
2016-05-31,suspension_screened,0.0627262936528491,50,3
2016-06-30,unfiltered,0.11440569619681239,50,12
2016-06-30,suspension_screened,0.12706049382688944,50,12
2016-07-29,unfiltered,0.02667335644813809,50,7
2016-07-29,suspension_screened,0.02667335644813809,50,7
2016-08-31,unfiltered,0.04283704783925864,50,9
2016-08-31,suspension_screened,0.04354555448626322,50,9
2016-09-30,unfiltered,-0.044198428181362076,50,6
2016-09-30,suspension_screened,-0.04883641703800186,50,6
2016-10-31,unfiltered,0.008988489462266921,50,11
2016-10-31,suspension_screened,0.011052352722709864,50,11
2016-11-30,unfiltered,0.05530143906207124,50,5
2016-11-30,suspension_screened,0.0596845772477534,50,5
2016-12-29,unfiltered,0.11584944531179682,50,9
2016-12-29,suspension_screened,0.11639165129099434,50,9
2017-01-31,unfiltered,-0.026735932998201407,50,8
2017-01-31,suspension_screened,-0.02952893057439781,50,8
2017-02-28,unfiltered,0.0234142326690891,50,10
2017-02-28,suspension_screened,0.025685537022531103,50,10
2017-03-31,unfiltered,-0.02499354945829965,50,21
2017-03-31,suspension_screened,-0.0031463820209347132,50,21
2017-04-28,unfiltered,0.0012799919676665223,50,30
2017-04-28,suspension_screened,-0.0035254589695156375,50,30
2017-05-31,unfiltered,0.028426710116651863,50,9
2017-05-31,suspension_screened,0.028616333952237557,50,9
2017-06-30,unfiltered,-0.04343030896264981,50,12
2017-06-30,suspension_screened,-0.04681172235137384,50,12
2017-07-31,unfiltered,0.015461322151098286,50,6
2017-07-31,suspension_screened,0.015987782559427448,50,6
2017-08-31,unfiltered,-0.08154655220041819,50,12
2017-08-31,suspension_screened,-0.08567873537284622,50,12
2017-09-29,unfiltered,0.02803675576785581,50,9
2017-09-29,suspension_screened,0.02803675576785581,50,9
2017-10-31,unfiltered,0.03466263742321974,50,11
2017-10-31,suspension_screened,0.042058559704228234,50,11
2017-11-30,unfiltered,0.014282807247029298,50,11
2017-11-30,suspension_screened,0.01758452252120572,50,11
2017-12-28,unfiltered,0.22668758774522735,50,3
2017-12-28,suspension_screened,0.22668758774522735,50,3
2018-01-31,unfiltered,0.040718215819935594,50,4
2018-01-31,suspension_screened,0.040718215819935594,50,4
2018-02-28,unfiltered,0.06458914386983655,50,7
2018-02-28,suspension_screened,0.0665288268542329,50,7
2018-03-30,unfiltered,0.07346587644030889,50,21
2018-03-30,suspension_screened,0.0739222480743134,50,21
2018-04-30,unfiltered,0.0789625722255944,50,18
2018-04-30,suspension_screened,0.0789625722255944,50,18
2018-05-31,unfiltered,0.005674473535504073,50,6
2018-05-31,suspension_screened,0.002769971855398533,50,6
2018-06-29,unfiltered,-0.004631342061894165,50,8
2018-06-29,suspension_screened,-0.004631342061894165,50,8
2018-07-31,unfiltered,0.06387776989531257,50,1
2018-07-31,suspension_screened,0.06387776989531257,50,1
2018-08-31,unfiltered,0.025064160108134587,50,7
2018-08-31,suspension_screened,0.02501432427034248,50,7
2018-09-28,unfiltered,-0.18497288533761364,50,10
2018-09-28,suspension_screened,-0.19343452124597674,50,10
2018-10-31,unfiltered,0.10501944937918668,50,8
2018-10-31,suspension_screened,0.10241072134841273,50,8
2018-11-30,unfiltered,-0.03300825144353124,50,7
2018-11-30,suspension_screened,-0.03281509767256628,50,7
2018-12-28,unfiltered,0.08431885095046943,50,7
2018-12-28,suspension_screened,0.09480500294152154,50,7
2019-01-31,unfiltered,0.03364245155890238,50,7
2019-01-31,suspension_screened,0.029107723890170918,50,7
2019-02-28,unfiltered,0.0291203978174656,50,9
2019-02-28,suspension_screened,0.0304470580772694,50,9
2019-03-29,unfiltered,0.1462847847478269,50,23
2019-03-29,suspension_screened,0.15159127001726141,50,23
2019-04-30,unfiltered,-0.016210297785108158,50,24
2019-04-30,suspension_screened,-0.01889458321300463,50,24
2019-05-31,unfiltered,0.09350625049937912,50,6
2019-05-31,suspension_screened,0.09111189787304601,50,6
2019-06-28,unfiltered,-0.05111974016283106,50,4
2019-06-28,suspension_screened,-0.05111974016283106,50,4
2019-07-31,unfiltered,-0.0342435840301163,50,14
2019-07-31,suspension_screened,-0.0342435840301163,50,14
2019-08-30,unfiltered,0.06630009316750982,50,7
2019-08-30,suspension_screened,0.06272462921632264,50,7
2019-09-30,unfiltered,-0.0033422730558307534,50,9
