key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
reversal_1m|p0.2|n50|a1000000000|c1.0,reversal_1m,0.2,50,1000000000.0,1.0,310,-0.15020277044092978,-0.9890107345761624,-1.171409819863302,0.2414340869925624,1.0,False
reversal_1m|p0.2|n50|a1000000000|c1.5,reversal_1m,0.2,50,1000000000.0,1.5,310,-0.15181152020183064,-0.9894871125563396,-1.195679220973886,0.23182176313927627,1.0,False
reversal_1m|p0.2|n50|a1000000000|c2.0,reversal_1m,0.2,50,1000000000.0,2.0,310,-0.15341749218020329,-0.9899429137824723,-1.2199500744003995,0.2224838015836963,1.0,False
reversal_1m|p0.2|n50|a10000000000|c0.5,reversal_1m,0.2,50,10000000000.0,0.5,310,-0.15236980705399827,-0.98965723524094,-1.205615034581669,0.22796595944376086,0.9991840188406829,False
reversal_1m|p0.2|n50|a10000000000|c1.0,reversal_1m,0.2,50,10000000000.0,1.0,310,-0.15742190423028468,-0.9910064407928366,-1.282178138561929,0.19978016325032488,0.9991840188406829,False
reversal_1m|p0.2|n50|a10000000000|c1.5,reversal_1m,0.2,50,10000000000.0,1.5,310,-0.16244652461131392,-0.9921802151295451,-1.3587545212916983,0.17422438899554082,0.9991840188406829,False
reversal_1m|p0.2|n50|a10000000000|c2.0,reversal_1m,0.2,50,10000000000.0,2.0,310,-0.1674438034211101,-0.9932012944239706,-1.4353439715580334,0.1511891033959205,0.9991840188406829,False
reversal_1m|p0.3|n10|a100000000|c0.5,reversal_1m,0.30000000000000004,10,100000000.0,0.5,310,-0.2505050003802981,-0.999420408787281,-1.3625069197344217,0.17303796185463538,1.0,False
reversal_1m|p0.3|n10|a100000000|c1.0,reversal_1m,0.30000000000000004,10,100000000.0,1.0,310,-0.2517994460795385,-0.9994442926903906,-1.378140729427814,0.16815984257746086,1.0,False
reversal_1m|p0.3|n10|a100000000|c1.5,reversal_1m,0.30000000000000004,10,100000000.0,1.5,310,-0.2530918618334771,-0.9994671959205791,-1.3937746841007181,0.16338565521477522,1.0,False
reversal_1m|p0.3|n10|a100000000|c2.0,reversal_1m,0.30000000000000004,10,100000000.0,2.0,310,-0.25438225050933816,-0.9994891585990062,-1.4094087807421047,0.15871432913433603,1.0,False
reversal_1m|p0.3|n10|a1000000000|c0.5,reversal_1m,0.30000000000000004,10,1000000000.0,0.5,310,-0.2537712969278624,-0.9994794205559131,-1.4417445289128332,0.14937445674493466,0.9969110474565821,False
reversal_1m|p0.3|n10|a1000000000|c1.0,reversal_1m,0.30000000000000004,10,1000000000.0,1.0,310,-0.25778512437407497,-0.9995434253507657,-1.4910660338816082,0.13594415888005762,0.9969110474565821,False
reversal_1m|p0.3|n10|a1000000000|c1.5,reversal_1m,0.30000000000000004,10,1000000000.0,1.5,310,-0.26177932077807775,-0.9995995863711762,-1.540389237019866,0.12346550335800366,0.9969110474565821,False
reversal_1m|p0.3|n10|a1000000000|c2.0,reversal_1m,0.30000000000000004,10,1000000000.0,2.0,310,-0.26575397272353085,-0.9996488617366576,-1.5897140528633469,0.11189927458299898,0.9969110474565821,False
reversal_1m|p0.3|n10|a10000000000|c0.5,reversal_1m,0.30000000000000004,10,10000000000.0,0.5,310,-0.21321508395205613,-0.9978023372406519,-2.2391595434825122,0.025145537142004848,0.6740458039199523,False
reversal_1m|p0.3|n10|a10000000000|c1.0,reversal_1m,0.30000000000000004,10,10000000000.0,1.0,310,-0.2182164270118897,-0.9981266880222832,-2.322564340938134,0.020202568218468553,0.6740458039199523,False
reversal_1m|p0.3|n10|a10000000000|c1.5,reversal_1m,0.30000000000000004,10,10000000000.0,1.5,310,-0.22318878872214398,-0.998404318765656,-2.4059579517041287,0.01613012115294965,0.6740458039199523,False
reversal_1m|p0.3|n10|a10000000000|c2.0,reversal_1m,0.30000000000000004,10,10000000000.0,2.0,310,-0.22813232090314361,-0.9986409278575492,-2.48934007454627,0.012798048242857352,0.6740458039199523,False
reversal_1m|p0.3|n20|a100000000|c0.5,reversal_1m,0.30000000000000004,20,100000000.0,0.5,310,-0.19676581246481462,-0.9964182315310588,-1.4539388554842052,0.14596325903193774,1.0,False
reversal_1m|p0.3|n20|a100000000|c1.0,reversal_1m,0.30000000000000004,20,100000000.0,1.0,310,-0.19776499768287192,-0.9965199066991877,-1.468008691013001,0.14210186215590515,1.0,False
reversal_1m|p0.3|n20|a100000000|c1.5,reversal_1m,0.30000000000000004,20,100000000.0,1.5,310,-0.19876305148445994,-0.9966187063555287,-1.482078605377268,0.13831938076079853,1.0,False
reversal_1m|p0.3|n20|a100000000|c2.0,reversal_1m,0.30000000000000004,20,100000000.0,2.0,310,-0.19975997502629694,-0.9967147115201929,-1.4961485968928063,0.13461493631998178,1.0,False
reversal_1m|p0.3|n20|a1000000000|c0.5,reversal_1m,0.30000000000000004,20,1000000000.0,0.5,310,-0.1989724983593142,-0.9966396351329297,-1.4849289169334687,0.13756265498662357,0.9999876295118664,False
reversal_1m|p0.3|n20|a1000000000|c1.0,reversal_1m,0.30000000000000004,20,1000000000.0,1.0,310,-0.2021202197092613,-0.996932209181089,-1.5294183639731458,0.12616076279276456,0.9999876295118664,False
