key,signal,universe_pct,holdings,aum_krw,cost_multiplier,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
momentum_6m|p0.4|n20|a100000000|c1.5,momentum_6m,0.4000000000000001,20,100000000.0,1.5,310,-0.3121340263175706,-0.9999449052000164,-3.3325067828954222,0.0008606737242995433,1.0,False
momentum_6m|p0.4|n20|a100000000|c2.0,momentum_6m,0.4000000000000001,20,100000000.0,2.0,310,-0.31312741990519033,-0.9999468551925571,-3.3491997626478267,0.000810453397404931,1.0,False
momentum_6m|p0.4|n20|a1000000000|c0.5,momentum_6m,0.4000000000000001,20,1000000000.0,0.5,310,-0.3120305833887409,-0.9999446790972126,-3.3681456317803034,0.0007567561117396426,0.9957505886888017,False
momentum_6m|p0.4|n20|a1000000000|c1.0,momentum_6m,0.4000000000000001,20,1000000000.0,1.0,310,-0.31509902483324115,-0.9999505093769547,-3.4200532857026613,0.0006260887064155618,0.9957505886888017,False
momentum_6m|p0.4|n20|a1000000000|c1.5,momentum_6m,0.4000000000000001,20,1000000000.0,1.5,310,-0.31815505728813587,-0.9999557272906291,-3.4719571769425586,0.0005166787481325485,0.9957505886888017,False
momentum_6m|p0.4|n20|a1000000000|c2.0,momentum_6m,0.4000000000000001,20,1000000000.0,2.0,310,-0.3211987258821828,-0.9999603969369424,-3.5238571634978646,0.0004253134567708816,0.9957505886888017,False
momentum_6m|p0.4|n20|a10000000000|c0.5,momentum_6m,0.4000000000000001,20,10000000000.0,0.5,310,-0.2783207478890416,-0.999823755787364,-4.070351870604363,4.6942181632481095e-05,0.7648955882301745,False
momentum_6m|p0.4|n20|a10000000000|c1.0,momentum_6m,0.4000000000000001,20,10000000000.0,1.0,310,-0.2830389536930086,-0.9998499737095904,-4.167650168950209,3.0775576369990176e-05,0.7648955882301745,False
momentum_6m|p0.4|n20|a10000000000|c1.5,momentum_6m,0.4000000000000001,20,10000000000.0,1.5,310,-0.2877289584758378,-0.9998723031573076,-4.264950611797922,1.9994642517673356e-05,0.7648955882301745,False
momentum_6m|p0.4|n20|a10000000000|c2.0,momentum_6m,0.4000000000000001,20,10000000000.0,2.0,310,-0.2923909150582231,-0.9998913191105736,-4.362252958488572,1.2872990656997985e-05,0.7648955882301745,False
momentum_6m|p0.4|n30|a100000000|c0.5,momentum_6m,0.4000000000000001,30,100000000.0,0.5,310,-0.26568759967880673,-0.9997399911535363,-3.1406408825959202,0.0016857860495966825,0.9999999999999998,False
