test,date,bucket,mean_return,n
turnover_proxy_vs_future_1m,2004-05-31 00:00:00,3,-0.0274883639695178,298
turnover_proxy_vs_future_1m,2004-05-31 00:00:00,4,-0.05389448793034704,297
turnover_proxy_vs_future_1m,2004-05-31 00:00:00,5,-0.041132759546863566,298
turnover_proxy_vs_future_1m,2004-06-30 00:00:00,1,-0.008912327143539496,299
turnover_proxy_vs_future_1m,2004-06-30 00:00:00,2,-0.01208978678593165,298
turnover_proxy_vs_future_1m,2004-06-30 00:00:00,3,-0.048410178795598086,298
turnover_proxy_vs_future_1m,2004-06-30 00:00:00,4,-0.11152612635517423,298
turnover_proxy_vs_future_1m,2004-06-30 00:00:00,5,-0.14200984175733167,298
turnover_proxy_vs_future_1m,2004-07-30 00:00:00,1,0.039052845716169994,299
turnover_proxy_vs_future_1m,2004-07-30 00:00:00,2,0.06410670708347312,298
turnover_proxy_vs_future_1m,2004-07-30 00:00:00,3,0.07455004091395134,298
turnover_proxy_vs_future_1m,2004-07-30 00:00:00,4,0.07827206364244785,298
turnover_proxy_vs_future_1m,2004-07-30 00:00:00,5,0.057859166068577786,299
turnover_proxy_vs_future_1m,2004-08-31 00:00:00,1,0.0553936787830848,300
turnover_proxy_vs_future_1m,2004-08-31 00:00:00,2,0.05600058406751202,299
turnover_proxy_vs_future_1m,2004-08-31 00:00:00,3,0.04723221733726926,299
turnover_proxy_vs_future_1m,2004-08-31 00:00:00,4,-0.002881073024376675,299
turnover_proxy_vs_future_1m,2004-08-31 00:00:00,5,-0.0495916009761714,300
turnover_proxy_vs_future_1m,2004-09-30 00:00:00,1,0.025907516785953065,298
turnover_proxy_vs_future_1m,2004-09-30 00:00:00,2,0.012191031649958994,298
turnover_proxy_vs_future_1m,2004-09-30 00:00:00,3,0.0048095742882857005,298
turnover_proxy_vs_future_1m,2004-09-30 00:00:00,4,-0.030422693304502476,298
turnover_proxy_vs_future_1m,2004-09-30 00:00:00,5,-0.0411473304176941,298
turnover_proxy_vs_future_1m,2004-10-29 00:00:00,1,0.04839702263799329,300
turnover_proxy_vs_future_1m,2004-10-29 00:00:00,2,0.07671175758995884,299
turnover_proxy_vs_future_1m,2004-10-29 00:00:00,3,0.0866817492702357,299
turnover_proxy_vs_future_1m,2004-10-29 00:00:00,4,0.0718079007568615,299
turnover_proxy_vs_future_1m,2004-10-29 00:00:00,5,0.060153343927617606,300
turnover_proxy_vs_future_1m,2004-11-30 00:00:00,1,0.025709286363938766,300
turnover_proxy_vs_future_1m,2004-11-30 00:00:00,2,0.026717630042412968,299
turnover_proxy_vs_future_1m,2004-11-30 00:00:00,3,0.042418158116442665,299
turnover_proxy_vs_future_1m,2004-11-30 00:00:00,4,0.011895756279230507,299
turnover_proxy_vs_future_1m,2004-11-30 00:00:00,5,0.021825183109673057,300
turnover_proxy_vs_future_1m,2004-12-30 00:00:00,1,0.1198333599435192,301
turnover_proxy_vs_future_1m,2004-12-30 00:00:00,2,0.17692733422516752,300
turnover_proxy_vs_future_1m,2004-12-30 00:00:00,3,0.2721253280983391,300
turnover_proxy_vs_future_1m,2004-12-30 00:00:00,4,0.3781697112499915,300
turnover_proxy_vs_future_1m,2004-12-30 00:00:00,5,0.38778336434858135,300
turnover_proxy_vs_future_1m,2005-01-31 00:00:00,1,0.17569049023052272,302
turnover_proxy_vs_future_1m,2005-01-31 00:00:00,2,0.17352574046942418,302
turnover_proxy_vs_future_1m,2005-01-31 00:00:00,3,0.14713433421054173,302
turnover_proxy_vs_future_1m,2005-01-31 00:00:00,4,0.0981328599593745,302
turnover_proxy_vs_future_1m,2005-01-31 00:00:00,5,0.05305302463416571,302
turnover_proxy_vs_future_1m,2005-02-28 00:00:00,1,-0.006446242701127985,302
turnover_proxy_vs_future_1m,2005-02-28 00:00:00,2,-0.03349305453310997,301
turnover_proxy_vs_future_1m,2005-02-28 00:00:00,3,-0.054019874418106316,301
turnover_proxy_vs_future_1m,2005-02-28 00:00:00,4,-0.11270765728116461,301
turnover_proxy_vs_future_1m,2005-02-28 00:00:00,5,-0.07536206764549075,302
turnover_proxy_vs_future_1m,2005-03-31 00:00:00,1,-0.016447040777606153,297
turnover_proxy_vs_future_1m,2005-03-31 00:00:00,2,-0.014213331722868287,296
turnover_proxy_vs_future_1m,2005-03-31 00:00:00,3,-0.060064346919029586,297
turnover_proxy_vs_future_1m,2005-03-31 00:00:00,4,-0.047716530927037544,296
turnover_proxy_vs_future_1m,2005-03-31 00:00:00,5,-0.03627547125521325,297
turnover_proxy_vs_future_1m,2005-04-29 00:00:00,1,0.02799318599745215,297
turnover_proxy_vs_future_1m,2005-04-29 00:00:00,2,0.07144585147705215,296
turnover_proxy_vs_future_1m,2005-04-29 00:00:00,3,0.10407131190481758,297
turnover_proxy_vs_future_1m,2005-04-29 00:00:00,4,0.1562041288048382,296
turnover_proxy_vs_future_1m,2005-04-29 00:00:00,5,0.1582919508340095,297
turnover_proxy_vs_future_1m,2005-05-31 00:00:00,1,0.11270054770956764,297
turnover_proxy_vs_future_1m,2005-05-31 00:00:00,2,0.1028948759461947,296
turnover_proxy_vs_future_1m,2005-05-31 00:00:00,3,0.10931773674886788,297
turnover_proxy_vs_future_1m,2005-05-31 00:00:00,4,0.10587793081637308,296
turnover_proxy_vs_future_1m,2005-05-31 00:00:00,5,0.1286732931068776,297
turnover_proxy_vs_future_1m,2005-06-30 00:00:00,1,0.1204817206886356,298
turnover_proxy_vs_future_1m,2005-06-30 00:00:00,2,0.10313095013569057,297
turnover_proxy_vs_future_1m,2005-06-30 00:00:00,3,0.1343804463720881,297
turnover_proxy_vs_future_1m,2005-06-30 00:00:00,4,0.17594576006312757,297
turnover_proxy_vs_future_1m,2005-06-30 00:00:00,5,0.18635570246273814,297
turnover_proxy_vs_future_1m,2005-07-29 00:00:00,1,-0.022491343470805353,300
turnover_proxy_vs_future_1m,2005-07-29 00:00:00,2,-0.013722027232832884,299
turnover_proxy_vs_future_1m,2005-07-29 00:00:00,3,-0.04693442695943699,300
turnover_proxy_vs_future_1m,2005-07-29 00:00:00,4,-0.08686642346225708,299
turnover_proxy_vs_future_1m,2005-07-29 00:00:00,5,-0.1265261676792061,300
turnover_proxy_vs_future_1m,2005-08-31 00:00:00,1,0.1905426229201478,300
turnover_proxy_vs_future_1m,2005-08-31 00:00:00,2,0.1736528024959406,300
turnover_proxy_vs_future_1m,2005-08-31 00:00:00,3,0.1596386658808287,300
turnover_proxy_vs_future_1m,2005-08-31 00:00:00,4,0.12041944240972316,300
turnover_proxy_vs_future_1m,2005-08-31 00:00:00,5,0.0987884502558215,300
turnover_proxy_vs_future_1m,2005-09-30 00:00:00,1,0.07408267195950533,300
turnover_proxy_vs_future_1m,2005-09-30 00:00:00,2,0.04802154986604075,300
turnover_proxy_vs_future_1m,2005-09-30 00:00:00,3,0.04732984999833428,300
turnover_proxy_vs_future_1m,2005-09-30 00:00:00,4,0.09400469005762711,300
turnover_proxy_vs_future_1m,2005-09-30 00:00:00,5,0.11497986092077736,300
turnover_proxy_vs_future_1m,2005-10-31 00:00:00,1,0.15465504608537178,303
turnover_proxy_vs_future_1m,2005-10-31 00:00:00,2,0.18254761434731945,303
turnover_proxy_vs_future_1m,2005-10-31 00:00:00,3,0.2363914176307916,302
turnover_proxy_vs_future_1m,2005-10-31 00:00:00,4,0.23996848295438059,303
turnover_proxy_vs_future_1m,2005-10-31 00:00:00,5,0.1646053192540096,303
turnover_proxy_vs_future_1m,2005-11-30 00:00:00,1,0.015218516696384202,304
turnover_proxy_vs_future_1m,2005-11-30 00:00:00,2,0.011346956544646465,304
turnover_proxy_vs_future_1m,2005-11-30 00:00:00,3,0.026957934469315492,303
turnover_proxy_vs_future_1m,2005-11-30 00:00:00,4,-0.016978679456413615,304
turnover_proxy_vs_future_1m,2005-11-30 00:00:00,5,0.01517444267049449,304
turnover_proxy_vs_future_1m,2005-12-29 00:00:00,1,-0.018741028818176516,307
turnover_proxy_vs_future_1m,2005-12-29 00:00:00,2,-0.02731511289360293,307
turnover_proxy_vs_future_1m,2005-12-29 00:00:00,3,-0.02501741960893462,307
turnover_proxy_vs_future_1m,2005-12-29 00:00:00,4,-0.03763516241594661,307
turnover_proxy_vs_future_1m,2005-12-29 00:00:00,5,0.028764611543482515,307
turnover_proxy_vs_future_1m,2006-01-31 00:00:00,1,-0.007152943813072175,308
turnover_proxy_vs_future_1m,2006-01-31 00:00:00,2,-0.009483556083017305,308
turnover_proxy_vs_future_1m,2006-01-31 00:00:00,3,-0.00529396721100804,308
turnover_proxy_vs_future_1m,2006-01-31 00:00:00,4,0.01065919647477037,308
turnover_proxy_vs_future_1m,2006-01-31 00:00:00,5,0.014941486334799034,308
turnover_proxy_vs_future_1m,2006-02-28 00:00:00,1,0.005387859701854364,310
turnover_proxy_vs_future_1m,2006-02-28 00:00:00,2,0.009051194337673612,309
turnover_proxy_vs_future_1m,2006-02-28 00:00:00,3,0.0017730997744345599,309
turnover_proxy_vs_future_1m,2006-02-28 00:00:00,4,-0.013286107193157882,309
turnover_proxy_vs_future_1m,2006-02-28 00:00:00,5,-0.011071938420402647,309
turnover_proxy_vs_future_1m,2006-03-31 00:00:00,1,0.05994912733068047,308
turnover_proxy_vs_future_1m,2006-03-31 00:00:00,2,0.06515501746725168,308
turnover_proxy_vs_future_1m,2006-03-31 00:00:00,3,0.05702980747080225,308
turnover_proxy_vs_future_1m,2006-03-31 00:00:00,4,0.02237667759707589,308
turnover_proxy_vs_future_1m,2006-03-31 00:00:00,5,0.008589905253054522,308
turnover_proxy_vs_future_1m,2006-04-28 00:00:00,1,-0.04419868941544582,310
turnover_proxy_vs_future_1m,2006-04-28 00:00:00,2,-0.07028835546225971,309
turnover_proxy_vs_future_1m,2006-04-28 00:00:00,3,-0.10468142456360544,309
turnover_proxy_vs_future_1m,2006-04-28 00:00:00,4,-0.09887753806322869,309
turnover_proxy_vs_future_1m,2006-04-28 00:00:00,5,-0.09922019218317105,310
turnover_proxy_vs_future_1m,2006-05-30 00:00:00,1,-0.0389035259719791,310
turnover_proxy_vs_future_1m,2006-05-30 00:00:00,2,-0.05408165695550348,310
turnover_proxy_vs_future_1m,2006-05-30 00:00:00,3,-0.05172259739019432,309
turnover_proxy_vs_future_1m,2006-05-30 00:00:00,4,-0.055675857571438586,310
turnover_proxy_vs_future_1m,2006-05-30 00:00:00,5,-0.06784745648063112,310
turnover_proxy_vs_future_1m,2006-06-30 00:00:00,1,-0.01297009255450082,312
turnover_proxy_vs_future_1m,2006-06-30 00:00:00,2,-0.016807049371914722,311
turnover_proxy_vs_future_1m,2006-06-30 00:00:00,3,-0.02276554169340953,311
turnover_proxy_vs_future_1m,2006-06-30 00:00:00,4,-0.030322024093949563,311
turnover_proxy_vs_future_1m,2006-06-30 00:00:00,5,-0.06510205452274893,312
turnover_proxy_vs_future_1m,2006-07-31 00:00:00,1,0.030836722816746848,314
turnover_proxy_vs_future_1m,2006-07-31 00:00:00,2,0.057570393713933174,314
turnover_proxy_vs_future_1m,2006-07-31 00:00:00,3,0.08084202596197512,313
turnover_proxy_vs_future_1m,2006-07-31 00:00:00,4,0.06147447952451038,314
turnover_proxy_vs_future_1m,2006-07-31 00:00:00,5,-0.005405002365602012,314
turnover_proxy_vs_future_1m,2006-08-31 00:00:00,1,0.03635549322282363,315
turnover_proxy_vs_future_1m,2006-08-31 00:00:00,2,0.06093609972294746,314
turnover_proxy_vs_future_1m,2006-08-31 00:00:00,3,0.043751019690684664,314
turnover_proxy_vs_future_1m,2006-08-31 00:00:00,4,0.04630996427795806,314
turnover_proxy_vs_future_1m,2006-08-31 00:00:00,5,0.11045454752806774,315
turnover_proxy_vs_future_1m,2006-09-29 00:00:00,1,0.0029933736729956684,315
turnover_proxy_vs_future_1m,2006-09-29 00:00:00,2,0.0032995112015375924,314
turnover_proxy_vs_future_1m,2006-09-29 00:00:00,3,0.004647281924123601,315
turnover_proxy_vs_future_1m,2006-09-29 00:00:00,4,-0.010223017204537175,314
turnover_proxy_vs_future_1m,2006-09-29 00:00:00,5,-0.04727244484394109,315
turnover_proxy_vs_future_1m,2006-10-31 00:00:00,1,0.13386467874146044,316
turnover_proxy_vs_future_1m,2006-10-31 00:00:00,2,0.09868622861157296,315
turnover_proxy_vs_future_1m,2006-10-31 00:00:00,3,0.07921650873604173,316
turnover_proxy_vs_future_1m,2006-10-31 00:00:00,4,0.07487638093121918,315
turnover_proxy_vs_future_1m,2006-10-31 00:00:00,5,0.01879395578198213,316
turnover_proxy_vs_future_1m,2006-11-30 00:00:00,1,0.008632158170904954,318
turnover_proxy_vs_future_1m,2006-11-30 00:00:00,2,-0.016475521160145837,317
turnover_proxy_vs_future_1m,2006-11-30 00:00:00,3,-0.017432462524580757,317
turnover_proxy_vs_future_1m,2006-11-30 00:00:00,4,-0.029404848357624077,317
turnover_proxy_vs_future_1m,2006-11-30 00:00:00,5,-0.07055852881416189,317
turnover_proxy_vs_future_1m,2006-12-28 00:00:00,1,-0.035495046679099584,320
turnover_proxy_vs_future_1m,2006-12-28 00:00:00,2,-0.02995604190120538,319
turnover_proxy_vs_future_1m,2006-12-28 00:00:00,3,-0.03697631139167926,320
turnover_proxy_vs_future_1m,2006-12-28 00:00:00,4,-0.013861043064311233,319
turnover_proxy_vs_future_1m,2006-12-28 00:00:00,5,-0.001762023915476471,320
turnover_proxy_vs_future_1m,2007-01-31 00:00:00,1,0.03749246658330599,321
turnover_proxy_vs_future_1m,2007-01-31 00:00:00,2,0.06188408570122795,321
turnover_proxy_vs_future_1m,2007-01-31 00:00:00,3,0.053551278088945775,321
turnover_proxy_vs_future_1m,2007-01-31 00:00:00,4,0.053557720499907355,321
turnover_proxy_vs_future_1m,2007-01-31 00:00:00,5,0.037950116025275316,321
turnover_proxy_vs_future_1m,2007-02-28 00:00:00,1,0.06566813866495762,322
turnover_proxy_vs_future_1m,2007-02-28 00:00:00,2,0.08457196103358679,321
turnover_proxy_vs_future_1m,2007-02-28 00:00:00,3,0.08892551742025394,321
turnover_proxy_vs_future_1m,2007-02-28 00:00:00,4,0.11767430936322394,321
turnover_proxy_vs_future_1m,2007-02-28 00:00:00,5,0.12333307841887534,322
turnover_proxy_vs_future_1m,2007-03-30 00:00:00,1,0.11677498191106403,321
turnover_proxy_vs_future_1m,2007-03-30 00:00:00,2,0.09487009013534202,320
turnover_proxy_vs_future_1m,2007-03-30 00:00:00,3,0.07520159621853413,320
turnover_proxy_vs_future_1m,2007-03-30 00:00:00,4,0.030718553484145216,320
turnover_proxy_vs_future_1m,2007-03-30 00:00:00,5,0.04219500454635637,320
turnover_proxy_vs_future_1m,2007-04-30 00:00:00,1,0.14753029444712015,321
turnover_proxy_vs_future_1m,2007-04-30 00:00:00,2,0.13850496568929793,320
turnover_proxy_vs_future_1m,2007-04-30 00:00:00,3,0.1353446092611938,320
turnover_proxy_vs_future_1m,2007-04-30 00:00:00,4,0.1428500800322107,320
turnover_proxy_vs_future_1m,2007-04-30 00:00:00,5,0.08643623311149991,320
turnover_proxy_vs_future_1m,2007-05-31 00:00:00,1,0.036650022110945674,322
turnover_proxy_vs_future_1m,2007-05-31 00:00:00,2,0.053497309128772805,321
turnover_proxy_vs_future_1m,2007-05-31 00:00:00,3,0.06949879658214272,321
turnover_proxy_vs_future_1m,2007-05-31 00:00:00,4,0.04280620303560573,321
turnover_proxy_vs_future_1m,2007-05-31 00:00:00,5,0.01513247579682246,322
turnover_proxy_vs_future_1m,2007-06-29 00:00:00,1,0.1202838696502084,323
turnover_proxy_vs_future_1m,2007-06-29 00:00:00,2,0.09749304919380913,322
turnover_proxy_vs_future_1m,2007-06-29 00:00:00,3,0.08528575720294582,323
turnover_proxy_vs_future_1m,2007-06-29 00:00:00,4,0.06258956393054697,322
turnover_proxy_vs_future_1m,2007-06-29 00:00:00,5,0.030786948418595837,323
turnover_proxy_vs_future_1m,2007-07-31 00:00:00,1,-0.003160988008130448,325
turnover_proxy_vs_future_1m,2007-07-31 00:00:00,2,-0.026129318766913833,324
turnover_proxy_vs_future_1m,2007-07-31 00:00:00,3,-0.03426551168913141,325
turnover_proxy_vs_future_1m,2007-07-31 00:00:00,4,-0.038382971266561,324
turnover_proxy_vs_future_1m,2007-07-31 00:00:00,5,-0.027604627097529436,325
turnover_proxy_vs_future_1m,2007-08-31 00:00:00,1,0.01977279002183858,325
turnover_proxy_vs_future_1m,2007-08-31 00:00:00,2,0.006117250524243419,325
turnover_proxy_vs_future_1m,2007-08-31 00:00:00,3,0.0012343727063580446,325
turnover_proxy_vs_future_1m,2007-08-31 00:00:00,4,-0.0018758622353229227,325
turnover_proxy_vs_future_1m,2007-08-31 00:00:00,5,-0.019435956745933118,325
turnover_proxy_vs_future_1m,2007-09-28 00:00:00,1,-0.04084928824203847,327
turnover_proxy_vs_future_1m,2007-09-28 00:00:00,2,-0.0371656247977737,326
turnover_proxy_vs_future_1m,2007-09-28 00:00:00,3,-0.015023584735724682,326
turnover_proxy_vs_future_1m,2007-09-28 00:00:00,4,-0.03304834961865206,326
turnover_proxy_vs_future_1m,2007-09-28 00:00:00,5,-0.08180869473581719,327
turnover_proxy_vs_future_1m,2007-10-31 00:00:00,1,-0.053696511056675174,330
turnover_proxy_vs_future_1m,2007-10-31 00:00:00,2,-0.051834289545910094,330
turnover_proxy_vs_future_1m,2007-10-31 00:00:00,3,-0.07938215522440323,329
turnover_proxy_vs_future_1m,2007-10-31 00:00:00,4,-0.10870898157608193,330
turnover_proxy_vs_future_1m,2007-10-31 00:00:00,5,-0.09196705311384802,330
turnover_proxy_vs_future_1m,2007-11-30 00:00:00,1,-0.003265310043611146,332
turnover_proxy_vs_future_1m,2007-11-30 00:00:00,2,0.00964183850703462,332
turnover_proxy_vs_future_1m,2007-11-30 00:00:00,3,0.008703952894097294,331
turnover_proxy_vs_future_1m,2007-11-30 00:00:00,4,-0.002314734205353181,332
turnover_proxy_vs_future_1m,2007-11-30 00:00:00,5,-0.08395022250220988,332
turnover_proxy_vs_future_1m,2007-12-28 00:00:00,1,-0.08352743528597148,334
turnover_proxy_vs_future_1m,2007-12-28 00:00:00,2,-0.09053571883808029,333
turnover_proxy_vs_future_1m,2007-12-28 00:00:00,3,-0.12611665219331566,333
turnover_proxy_vs_future_1m,2007-12-28 00:00:00,4,-0.09721252721096088,333
turnover_proxy_vs_future_1m,2007-12-28 00:00:00,5,-0.11607441122691439,333
turnover_proxy_vs_future_1m,2008-01-31 00:00:00,1,0.04949706491967284,335
turnover_proxy_vs_future_1m,2008-01-31 00:00:00,2,0.0698316897091613,334
turnover_proxy_vs_future_1m,2008-01-31 00:00:00,3,0.08899546374717246,335
turnover_proxy_vs_future_1m,2008-01-31 00:00:00,4,0.10536121360596155,334
turnover_proxy_vs_future_1m,2008-01-31 00:00:00,5,0.07793703073378883,335
turnover_proxy_vs_future_1m,2008-02-29 00:00:00,1,-0.031681316877327836,335
turnover_proxy_vs_future_1m,2008-02-29 00:00:00,2,-0.014727058256178528,335
turnover_proxy_vs_future_1m,2008-02-29 00:00:00,3,-0.026111881681744817,334
turnover_proxy_vs_future_1m,2008-02-29 00:00:00,4,-0.028290888454293298,335
turnover_proxy_vs_future_1m,2008-02-29 00:00:00,5,-0.08397569629108294,335
turnover_proxy_vs_future_1m,2008-03-31 00:00:00,1,0.028454655098908356,333
turnover_proxy_vs_future_1m,2008-03-31 00:00:00,2,0.0509068889646694,333
turnover_proxy_vs_future_1m,2008-03-31 00:00:00,3,0.05341257623178113,332
turnover_proxy_vs_future_1m,2008-03-31 00:00:00,4,0.016776205775270434,333
turnover_proxy_vs_future_1m,2008-03-31 00:00:00,5,-0.03595413450173004,333
turnover_proxy_vs_future_1m,2008-04-30 00:00:00,1,0.029690827852486515,334
turnover_proxy_vs_future_1m,2008-04-30 00:00:00,2,0.03411887606510705,334
turnover_proxy_vs_future_1m,2008-04-30 00:00:00,3,0.02044527549770609,333
turnover_proxy_vs_future_1m,2008-04-30 00:00:00,4,0.01280145708196248,334
turnover_proxy_vs_future_1m,2008-04-30 00:00:00,5,0.00013938867114793107,334
turnover_proxy_vs_future_1m,2008-05-30 00:00:00,1,-0.02183559268480016,335
turnover_proxy_vs_future_1m,2008-05-30 00:00:00,2,-0.04978296228130369,334
turnover_proxy_vs_future_1m,2008-05-30 00:00:00,3,-0.06383689623806811,334
turnover_proxy_vs_future_1m,2008-05-30 00:00:00,4,-0.08785397082358572,334
turnover_proxy_vs_future_1m,2008-05-30 00:00:00,5,-0.07667730793606221,334
turnover_proxy_vs_future_1m,2008-06-30 00:00:00,1,-0.05928894942547647,336
turnover_proxy_vs_future_1m,2008-06-30 00:00:00,2,-0.06597107361277374,336
turnover_proxy_vs_future_1m,2008-06-30 00:00:00,3,-0.06133199269407486,335
turnover_proxy_vs_future_1m,2008-06-30 00:00:00,4,-0.055039135674805194,336
turnover_proxy_vs_future_1m,2008-06-30 00:00:00,5,-0.06218742110282499,336
turnover_proxy_vs_future_1m,2008-07-31 00:00:00,1,-0.06016276049134418,338
turnover_proxy_vs_future_1m,2008-07-31 00:00:00,2,-0.09258146421716082,337
turnover_proxy_vs_future_1m,2008-07-31 00:00:00,3,-0.11451839721805762,337
turnover_proxy_vs_future_1m,2008-07-31 00:00:00,4,-0.14037945692859624,337
turnover_proxy_vs_future_1m,2008-07-31 00:00:00,5,-0.1902430479807421,338
turnover_proxy_vs_future_1m,2008-08-29 00:00:00,1,-0.053873116730468136,338
turnover_proxy_vs_future_1m,2008-08-29 00:00:00,2,-0.060839981327473015,338
turnover_proxy_vs_future_1m,2008-08-29 00:00:00,3,-0.049650480760263245,337
turnover_proxy_vs_future_1m,2008-08-29 00:00:00,4,-0.06106481710759243,338
turnover_proxy_vs_future_1m,2008-08-29 00:00:00,5,-0.08327356120109224,338
turnover_proxy_vs_future_1m,2008-09-30 00:00:00,1,-0.2649044772378925,340
turnover_proxy_vs_future_1m,2008-09-30 00:00:00,2,-0.29116404081669905,339
turnover_proxy_vs_future_1m,2008-09-30 00:00:00,3,-0.30378379756640295,339
turnover_proxy_vs_future_1m,2008-09-30 00:00:00,4,-0.33044552174731645,339
turnover_proxy_vs_future_1m,2008-09-30 00:00:00,5,-0.40755080067924154,339
turnover_proxy_vs_future_1m,2008-10-31 00:00:00,1,0.010144179799570397,340
turnover_proxy_vs_future_1m,2008-10-31 00:00:00,2,-0.007438967203014523,340
turnover_proxy_vs_future_1m,2008-10-31 00:00:00,3,0.012734758769887482,339
turnover_proxy_vs_future_1m,2008-10-31 00:00:00,4,0.021616614013948352,340
turnover_proxy_vs_future_1m,2008-10-31 00:00:00,5,0.008935729941994928,340
turnover_proxy_vs_future_1m,2008-11-28 00:00:00,1,0.052119077140136846,340
turnover_proxy_vs_future_1m,2008-11-28 00:00:00,2,0.07813022044730257,340
turnover_proxy_vs_future_1m,2008-11-28 00:00:00,3,0.098841977983069,340
turnover_proxy_vs_future_1m,2008-11-28 00:00:00,4,0.09806484268756994,340
turnover_proxy_vs_future_1m,2008-11-28 00:00:00,5,0.04195832404879402,340
turnover_proxy_vs_future_1m,2008-12-30 00:00:00,1,0.02646423492881705,341
turnover_proxy_vs_future_1m,2008-12-30 00:00:00,2,0.08288591764556683,340
turnover_proxy_vs_future_1m,2008-12-30 00:00:00,3,0.12371200459165141,341
turnover_proxy_vs_future_1m,2008-12-30 00:00:00,4,0.06459826190981248,340
turnover_proxy_vs_future_1m,2008-12-30 00:00:00,5,0.04959229635549497,341
turnover_proxy_vs_future_1m,2009-01-30 00:00:00,1,0.004836479319254884,341
turnover_proxy_vs_future_1m,2009-01-30 00:00:00,2,-0.0026987771875123245,340
turnover_proxy_vs_future_1m,2009-01-30 00:00:00,3,0.0021931284155261204,340
turnover_proxy_vs_future_1m,2009-01-30 00:00:00,4,0.02089058400586007,340
turnover_proxy_vs_future_1m,2009-01-30 00:00:00,5,0.022051325221140915,341
turnover_proxy_vs_future_1m,2009-02-27 00:00:00,1,0.09333283978349668,340
turnover_proxy_vs_future_1m,2009-02-27 00:00:00,2,0.15389070212549838,340
turnover_proxy_vs_future_1m,2009-02-27 00:00:00,3,0.1673374612396607,339
turnover_proxy_vs_future_1m,2009-02-27 00:00:00,4,0.16943894701334267,340
turnover_proxy_vs_future_1m,2009-02-27 00:00:00,5,0.03714138293056691,340
turnover_proxy_vs_future_1m,2009-03-31 00:00:00,1,0.19078470316535606,334
turnover_proxy_vs_future_1m,2009-03-31 00:00:00,2,0.27479307036604483,333
turnover_proxy_vs_future_1m,2009-03-31 00:00:00,3,0.2515549826632441,333
turnover_proxy_vs_future_1m,2009-03-31 00:00:00,4,0.24391042639990557,333
turnover_proxy_vs_future_1m,2009-03-31 00:00:00,5,0.2219116656604679,333
turnover_proxy_vs_future_1m,2009-04-30 00:00:00,1,0.056364578120354045,334
turnover_proxy_vs_future_1m,2009-04-30 00:00:00,2,0.07133723141024349,334
turnover_proxy_vs_future_1m,2009-04-30 00:00:00,3,0.05928670359578218,333
turnover_proxy_vs_future_1m,2009-04-30 00:00:00,4,0.053982785091877164,334
turnover_proxy_vs_future_1m,2009-04-30 00:00:00,5,0.07970450647165206,334
turnover_proxy_vs_future_1m,2009-05-29 00:00:00,1,0.0062152255736934595,337
turnover_proxy_vs_future_1m,2009-05-29 00:00:00,2,-0.0062622236093860485,336
turnover_proxy_vs_future_1m,2009-05-29 00:00:00,3,-0.009747816865256023,336
turnover_proxy_vs_future_1m,2009-05-29 00:00:00,4,-0.057489659239814354,336
turnover_proxy_vs_future_1m,2009-05-29 00:00:00,5,-0.08926614983233451,336
turnover_proxy_vs_future_1m,2009-06-30 00:00:00,1,0.06248937674627135,337
turnover_proxy_vs_future_1m,2009-06-30 00:00:00,2,0.07507815188133307,337
turnover_proxy_vs_future_1m,2009-06-30 00:00:00,3,0.08174646193979414,336
turnover_proxy_vs_future_1m,2009-06-30 00:00:00,4,0.06316436656697096,337
turnover_proxy_vs_future_1m,2009-06-30 00:00:00,5,0.048903800366163784,337
turnover_proxy_vs_future_1m,2009-07-31 00:00:00,1,0.03606959270562685,337
turnover_proxy_vs_future_1m,2009-07-31 00:00:00,2,0.037779869129825734,337
turnover_proxy_vs_future_1m,2009-07-31 00:00:00,3,0.02839957939543309,336
turnover_proxy_vs_future_1m,2009-07-31 00:00:00,4,0.0069984110785673405,337
turnover_proxy_vs_future_1m,2009-07-31 00:00:00,5,-0.022607026318745328,337
turnover_proxy_vs_future_1m,2009-08-31 00:00:00,1,0.014299123329178706,337
turnover_proxy_vs_future_1m,2009-08-31 00:00:00,2,0.009198370016595084,336
turnover_proxy_vs_future_1m,2009-08-31 00:00:00,3,0.007765514471519043,336
turnover_proxy_vs_future_1m,2009-08-31 00:00:00,4,-0.019143251684185743,336
turnover_proxy_vs_future_1m,2009-08-31 00:00:00,5,-0.06070157389497622,337
turnover_proxy_vs_future_1m,2009-09-30 00:00:00,1,-0.01053943789257051,337
turnover_proxy_vs_future_1m,2009-09-30 00:00:00,2,-0.0345529734817612,336
turnover_proxy_vs_future_1m,2009-09-30 00:00:00,3,-0.039439672106183765,337
turnover_proxy_vs_future_1m,2009-09-30 00:00:00,4,-0.04411887275471582,336
turnover_proxy_vs_future_1m,2009-09-30 00:00:00,5,-0.04327809620071157,337
turnover_proxy_vs_future_1m,2009-10-30 00:00:00,1,-0.009179729697289477,338
turnover_proxy_vs_future_1m,2009-10-30 00:00:00,2,-0.021908470195023216,337
turnover_proxy_vs_future_1m,2009-10-30 00:00:00,3,-0.010086679324917566,338
turnover_proxy_vs_future_1m,2009-10-30 00:00:00,4,-0.03833569482500762,337
turnover_proxy_vs_future_1m,2009-10-30 00:00:00,5,-0.08410171978469387,338
turnover_proxy_vs_future_1m,2009-11-30 00:00:00,1,0.048774448160001795,338
