formation_date,eligible_universe_return,반전(1개월),모멘텀(6개월),저변동성,소형주,반전(1개월)_z,모멘텀(6개월)_z,저변동성_z,소형주_z,failed_signals,following_month_market_return
2006-03-31,0.0444407548453922,-0.0003086778691801554,0.012531898139615742,0.039275683230448145,0.17040557930383265,-0.20799263370012752,-0.04529567125346146,0.27285356242375336,0.4348165371973171,0,-0.08244242759927897
2006-04-28,-0.08244242759927897,-0.08021330097432547,-0.04053792354218256,-0.03463983762814637,-0.03553017347259623,-0.8758848895506963,-0.42918363938844883,-1.2159100071172488,-0.8502295042026212,1,-0.052192876106989125
2006-05-30,-0.052192876106989125,-0.047410993553164485,-0.06618077663723948,-0.04338645156643844,-0.06083873459126072,-0.5646247874068726,-0.5903436000295407,-1.333122739317502,-0.9660549596681327,1,-0.02831591235205927
2006-06-30,-0.02831591235205927,-0.11526865279455013,-0.09154994714303889,-0.01757850827881519,-0.018865954375442386,-1.1231328742482036,-0.7531701072096997,-0.7771296570470889,-0.65400448789992,1,0.041522142775196044
2006-07-31,0.041522142775196044,-0.061464792751449386,-0.11232364116905066,0.066076665915859,0.0564952076353696,-0.6439486332447127,-0.8719944889664462,0.8631636614368983,-0.17720275395163254,0,0.06024846416482275
2006-08-31,0.06024846416482275,0.26770689304655815,-0.0004354762449006751,0.028252648882509262,0.13018538780472236,2.1786998184071877,-0.01623208544009393,0.0930688453725882,0.25531885457459014,0,-0.008930649022064849
2006-09-29,-0.008930649022064849,-0.012958162660320774,-0.019242415650472917,0.007900086165368522,0.01258114777754659,-0.30087501346531226,-0.1837642880942868,-0.32650485157095216,-0.5076821049932135,0,0.08150907932103532
2006-10-31,0.08150907932103532,-0.0055065833973186725,-0.018577703681785938,0.11340044861822056,0.1979245389704721,-0.2386643762647556,-0.15543233902974196,1.7307861013548982,0.6548118070327209,0,-0.025281758870176047
2006-11-30,-0.025281758870176047,-0.17189561645965065,0.03192319818525245,0.0012304234762224161,0.003991509757518674,-1.6103431981460896,0.20907226988430422,-0.5071155955804523,-0.6157219069888114,1,-0.02330186094817616
2006-12-28,-0.02330186094817616,0.06347851349463367,-0.07621960451192508,-0.017160545491660555,0.03837431204706641,0.3379349055912095,-0.5916572863744994,-0.8531332641952836,-0.374644756003852,0,0.04519442229922781
2007-01-31,0.04519442229922781,0.13298810080954587,0.04897858887055707,0.04377553452920856,0.030268115068150456,0.8657517871570438,0.3606883753376285,0.30994411952895984,-0.4365958605925712,0,0.0942884569274455
2007-02-28,0.0942884569274455,0.17219030997527848,0.0042300708816737234,0.07796285030085306,0.22973877917571983,1.1332226622731658,0.006487862697284772,0.9345486355385786,0.8250628924738054,0,0.07304510265309172
2007-03-30,0.07304510265309172,0.046954324529398246,-0.07903903135735986,0.05624966356089787,0.07992867478464745,0.07772061989872535,-0.6239879361062075,0.47777789915550767,-0.17541552723318443,0,0.13192833129912213
2007-04-30,0.13192833129912213,0.023917879511312416,0.10633893360361421,0.0955822972383589,0.12893952432890535,-0.11375942348515745,0.81572042725937,1.1896961259170469,0.1376597957542063,0,0.04251923568210846
2007-05-31,0.04251923568210846,0.07712194468880566,-0.07672614335148006,0.03681569013942449,0.000267395215871787,0.2889090139319366,-0.6107208358210262,0.02154306409138055,-0.723003710457121,0,0.08057047078500432
2007-06-29,0.08057047078500432,0.031549975033901646,0.004099841326405126,0.0876454931618645,0.01216285586918168,-0.0841965376421663,0.0010648797604956488,0.9663289324980049,-0.6046637629808004,0,-0.023035389494447958
2007-07-31,-0.023035389494447958,-0.09387789743331917,0.0009560114946577491,-0.03901267291789357,0.25284801860350753,-1.138780753777623,-0.0689479330572996,-1.4749483338243958,0.9585163425354504,2,0.004217013239402584
2007-08-31,0.004217013239402584,-0.08303826595556602,-0.02317565987117134,0.09034052073437684,0.02922255387053765,-0.9917273993911245,-0.2311549384048435,0.9729476740825916,-0.5535638502122123,0,-0.04133346732407267
2007-09-28,-0.04133346732407267,-0.11415014165579915,0.10437646300607864,-0.042931062785690983,-0.011171184605905342,-1.2278959219222902,0.772753311333514,-1.474023731997886,-0.7965124999405373,2,-0.07495837263359806
2007-10-31,-0.07495837263359806,-0.07133797531951926,-0.1400344108169034,0.010830611957871017,-0.0699382181748255,-0.8584312597162855,-1.2239315186343223,-0.453106051342959,-1.1499291002944614,2,-0.01302932796900417
2007-11-30,-0.01302932796900417,-0.08450884308041938,-0.2202309343834662,0.02756402655373211,-0.030673237109802447,-0.9177184934083716,-1.8013636400193094,-0.12714730596273063,-0.834526663063252,1,-0.10436702326159368
2007-12-28,-0.10436702326159368,-0.1191669751607278,-0.09004151038639667,-0.07282250415753727,0.13357263959984864,-1.1541884146374595,-0.684813338105203,-1.9239680340542973,0.22215407511722549,2,0.07687310143243697
2008-01-31,0.07687310143243697,0.13308701769610695,0.14225369370782887,-0.014547612752911446,0.13489368423386783,1.0417216156369145,1.481973806472798,-0.7848043558937413,0.4005927218389192,0,-0.03743219905436452
2008-02-29,-0.03743219905436452,-0.1650577449924794,0.04149408211347024,-0.023098964671592923,-0.0855033147755937,-1.5804809298577305,0.46739506948809545,-0.9304730113538182,-1.359603467715439,2,0.018704360413232986
2008-03-31,0.018704360413232986,-0.059063372688723595,0.013198345653213395,0.04903015342240334,-0.011707888770706328,-0.6037914721358822,0.17671523712542958,0.45824693272247885,-0.8642222215793779,0,0.021864966895906706
2008-04-30,0.021864966895906706,0.10543336923474242,0.04590750773316017,0.05812359088470812,0.13221274054579923,0.808641437486523,0.4465761687815214,0.6021753154216711,0.3924983866728212,0,-0.059831721337652424
2008-05-30,-0.059831721337652424,-0.14852531179762435,0.04963005585552165,-0.011146859387525635,-0.0891012675464473,-1.369741117827235,0.6437842190713136,-0.7396013608340773,-1.525080442716676,2,-0.06062798384173921
2008-06-30,-0.06062798384173921,0.16179846535415227,-0.05441708449494174,-0.04857050850678519,-0.0103127450211647,1.3844609015646623,-0.49804174938108825,-1.4057825213616602,-0.8426400758997877,1,-0.11777748570200465
2008-07-31,-0.11777748570200465,-0.24986879297942918,-0.2092808227734361,-0.035222655266551446,-0.08112724934649038,-2.1769166371029818,-2.388016474296916,-1.078093430316666,-1.5248484330357617,4,-0.06295060213386136
2008-08-29,-0.06295060213386136,-0.1530216196547435,-0.17091009190354442,-0.0353143954021932,-0.06287983503272257,-1.239025051179667,-1.8170132479126835,-1.06072141881489,-1.262614302292826,4,-0.31787427572908006
2008-09-30,-0.31787427572908006,-0.47661829772423725,-0.3943569790535871,-0.24923351157468693,-0.3293764368255177,-3.867721905180267,-4.292339543702113,-4.998625904738071,-3.75082307144551,4,0.009612634727613449
2008-10-31,0.009612634727613449,0.024646370288053433,-0.05215816205366138,-0.05817640076665304,0.09042323789296262,0.3696354505028092,-0.12440135377704513,-0.9878355359244484,0.35707653232091463,0,0.07327698542854093
2008-11-28,0.07327698542854093,-0.06902323513012322,-0.06288883851294293,0.032608202332190486,-0.0309270450496167,-0.2649289811380727,-0.20313349335972267,0.438745801632834,-0.6369113837579014,0,0.06766365261669803
2008-12-30,0.06766365261669803,0.03373064375158399,0.06613490486579934,-0.02203622096658355,0.09527199791779341,0.49265282852035075,1.0500320337560893,-0.413330921667629,0.5268015934562003,0,0.009522059317057144
2009-01-30,0.009522059317057144,0.13957062016708263,-0.05767076301597214,0.013285290591524675,0.2133842656741568,1.2811630495533282,-0.18798606837903978,0.1382231772141071,1.6312162442370532,0,0.1226221648766926
2009-02-27,0.1226221648766926,-0.08400470584755274,0.1597793713131218,0.056202406542334694,-0.11842049164213327,-0.4022255101959548,1.9464199010401173,0.7911109686361506,-1.3658649714725504,1,0.23429209975945528
2009-03-31,0.23429209975945528,0.20387180309259556,0.2746367881405564,0.10665037616335002,0.2371408462765432,1.6891264251970648,2.8702025771203203,1.5285836657403102,1.7698228290298972,0,0.06295231434253407
2009-04-30,0.06295231434253407,0.1830355162681774,0.01922939917789893,0.02123400066769464,0.18618324490564878,1.4415090398502821,0.38605799749621306,0.19320798998462202,1.2850489428629726,0,-0.02925876876086054
2009-05-29,-0.02925876876086054,-0.19285356895160266,-0.10899646512725564,0.01663632109863347,-0.04211637998549571,-1.2013676578991797,-0.7038357680654005,0.10271985767290548,-0.6721240971073976,1,0.06477844078662826
2009-06-30,0.06477844078662826,0.03827166500032163,0.05490602415404928,0.01278678436514809,0.035939557427314514,0.3907148290838603,0.6769789805726297,0.02077623581423871,-0.03222237175239418,0,0.018801159495982364
2009-07-31,0.018801159495982364,-0.12771311980870706,-0.012752730471707463,0.01602183823784687,0.012032657046379229,-0.7483149375386203,0.07854173709355067,0.0568687189988214,-0.2436650652115461,0,-0.008662953456550382
2009-08-31,-0.008662953456550382,-0.18266190680111036,0.011729796169076826,-0.0004382232426327885,-0.08958854697318835,-1.096904230965349,0.26154091837939153,-0.1718426972612048,-1.0773172252075165,2,-0.03634575195755383
2009-09-30,-0.03634575195755383,-0.06926235352666656,-0.11649866714201022,-0.023875123999748893,-0.09717948597280081,-0.26931051779664383,-0.817470739809968,-0.5166162584938322,-1.0818314495032497,1,-0.03389391217931882
2009-10-30,-0.03389391217931882,-0.1615778965370714,-0.19482489198137243,-0.01203843110556115,-0.08305467844819499,-0.8969803386551586,-1.438774077795917,-0.32179243288388226,-0.9255690842398444,1,0.08054436888964495
2009-11-30,0.08054436888964495,0.0826040570877352,0.08737048345930583,0.01259271732493417,-0.05965935412943706,0.8138745706322886,0.9221619766738567,0.10859416338210519,-0.6833642509293736,0,-0.024466821803371508
2009-12-30,-0.024466821803371508,-0.043425412856819376,-0.11807846499623764,-0.04458813699835467,-0.09617896688844224,-0.09781847064853828,-0.7449138874738754,-0.7962795336000789,-0.9641487039964749,0,0.026733498914578935
2010-01-29,0.026733498914578935,0.023669987273673084,0.055872576292372175,0.0007993939500770911,-0.009978063530308553,0.3861347834401812,0.6550326548861488,-0.06950156941709375,-0.22380959769318795,0,0.034828971321005986
2010-02-26,0.034828971321005986,-0.08521106824238305,0.010282122456389394,0.061805191868872816,-0.04610782789509561,-0.3517666949200238,0.2898039684327434,0.9073284690836312,-0.5071350999121652,0,0.019102595014005394
2010-03-31,0.019102595014005394,-0.27887421276677593,-0.10881792462240064,0.0018485722935588109,-0.19772322676606122,-1.7158940137169647,-0.6597483384632578,-0.027792204124267646,-1.745368135178026,2,-0.06961249346654362
2010-04-30,-0.06961249346654362,-0.0878823481578003,-0.059986773578663125,-0.025032839622520463,-0.02925975369254278,-0.2561151949748423,-0.2634797084568051,-0.4338625169766686,-0.24817115034961904,0,0.025350308979165907
2010-05-31,0.025350308979165907,0.06670848352656332,-0.014624401981533534,0.019368444900651594,0.25180870136798633,0.8538900512844065,0.13509693509830895,0.3405276048912106,2.1132735638323616,0,0.02235109340030052
2010-06-30,0.02235109340030052,0.0006020513362107109,0.0574372052226657,-0.001189299688587564,0.10378255730461125,0.3909877200270466,0.7031434530106467,0.009161962105353433,0.781741083420759,0,-0.020195705882762434
2010-07-30,-0.020195705882762434,0.042865849690631834,-0.09783374566809062,-0.005489541539484403,-0.006288434878216217,0.6975240075704213,-0.5589780845233546,-0.021935017828208975,-0.0975428766128349,0,0.04971964703810365
2010-08-31,0.04971964703810365,0.019282884771319543,0.0023175051485819,0.028424544361381917,-0.021384438981109564,0.500907223298817,0.2658796731518325,0.5461777078128955,-0.1680129324830627,0,0.06570170086920797
2010-09-30,0.06570170086920797,-0.010793127255535639,0.0864685772646773,0.04645386128753358,0.07851915650605523,0.26841240820729334,0.9323743635990693,0.9175460735658479,0.6632861107931927,0,-0.04842528011430108
2010-10-29,-0.04842528011430108,0.10067915141532907,-0.13175491313710533,-0.022137106648426396,0.03557377723194291,1.0332554161339726,-0.8106885711874856,-0.34835557313682425,0.28868644575890595,0,0.033139803383377464
2010-11-30,0.033139803383377464,0.01679792939078323,0.002070974225888792,0.018443505833354155,0.20568789280251912,0.40363254194883774,0.26163565824713025,0.3880457431043206,1.6587943414936888,0,0.011145497458844194
2010-12-30,0.011145497458844194,-0.005467815349080311,-0.04086192557662559,-0.010558002938003038,-0.010215049632285164,0.22940091979676294,-0.13770852894361224,-0.12219830159831499,-0.15725713712335135,0,-0.04299890287602603
2011-01-31,-0.04299890287602603,-0.009115990678458367,-0.07872195003052923,-0.0093256054420589,-0.03835365048266421,0.18293421649243244,-0.46596865023866596,-0.13399854675142123,-0.35301000212244327,0,0.04486697576353569
2011-02-28,0.04486697576353569,0.0400646740727779,0.08867562581798624,0.0068054252297353734,-0.017761610841996813,0.5639184004314381,1.0097999860059241,0.15670473803154641,-0.1515675567235952,0,-0.0025080702799093173
2011-03-31,-0.0025080702799093173,-0.18707329118266328,-0.029817681919554827,0.007261372418162767,-0.06855911577302497,-1.0979880141139862,-0.017382624434932503,0.15017565897739654,-0.5839952628495827,1,-0.042874885365028245
2011-04-29,-0.042874885365028245,0.010094157868232867,-0.11447590701958514,-0.012686586553287912,-0.01215100599914974,0.3330649828528864,-0.7278509161616386,-0.19451293378236972,-0.1086513087740445,0,0.002375016146520583
2011-05-31,0.002375016146520583,0.05670902165615858,-0.00043064115867504543,-0.008971761081140317,0.06528640723775843,0.6889884150135238,0.2805327616262812,-0.09136737021366285,0.5647690099686522,0,0.09210690912647737
2011-06-30,0.09210690912647737,0.1328816766681646,0.14656456352974045,0.05429654936648021,-0.005312131192768973,1.1950031436917565,1.5517457187223203,1.095772535302673,-0.056309721044854114,0,-0.08392420278054387
2011-07-29,-0.08392420278054387,-0.11807650789503026,-0.0745381680198092,-0.040547612184523026,0.055765992245433396,-0.5993070909987283,-0.37550139418254486,-0.7350649270473725,0.450704996014001,0,-0.10538222871605273
2011-08-31,-0.10538222871605273,-0.1713478484153626,-0.13277996442868978,-0.038723427563828065,-0.12389797894379122,-1.0409926607266422,-0.9174318107475068,-0.6968812018067926,-1.0804967302221673,2,0.10473700041714434
2011-09-30,0.10473700041714434,0.2373295746300156,0.09440157721414186,0.021664389858712812,0.3262105860478532,1.992884514363045,1.0265005884021703,0.42997662937959136,2.6635505361463983,0,-0.0016494921229289817
2011-10-31,-0.0016494921229289817,0.006456582949870171,0.04255849709749968,0.017071576549254903,-0.03188919619124443,0.15437097780866885,0.5421619123866617,0.33286182764946143,-0.4527541720611878,0,0.039404865817428816
2011-11-30,0.039404865817428816,0.062271556530855,0.10200386696180402,-0.004987807163715008,0.01972513754166501,0.6268159751990369,1.1174121524036134,-0.42322126660955983,0.010196603029012045,0,0.07008491062819935
2011-12-29,0.07008491062819935,0.10933441135829979,-0.040427956470341954,0.005251569410954223,0.10828076445082034,0.9889939092884287,-0.3684289471209292,-0.06108318393493129,0.7471163499671919,0,0.10452135937547266
2012-01-31,0.10452135937547266,0.11405682574080972,0.10364445950085892,0.047650998662279155,0.08662070999478806,0.9990232916904073,1.1101863234608096,1.3031429224556765,0.5596987623726035,0,-0.03199058834580048
2012-02-29,-0.03199058834580048,-0.09956506927419646,-0.06506327702729467,0.011415347045903135,0.00672224666141139,-0.7671295272432292,-0.6259178496419463,0.08212805536187222,-0.08774609716107579,0,-0.05244706078693116
2012-03-30,-0.05244706078693116,-0.17122272134486788,-0.18842605990073535,-0.007053753155859743,-0.029442400981454342,-1.356697352723578,-1.8535275163215525,-0.4864316916330844,-0.44324867987051514,2,-0.03613485146054767
