signal,universe_pct,holdings,aum_krw,cost_multiplier,participation,months,net_cagr,mdd,t_stat,p_value,mean_fill,robust
reversal_1m,0.30000000000000004,10,10000000000.0,0.5,0.025,310,-0.16478739899286976,-0.9897216200644838,-2.142100748922452,0.032185375661132554,0.5223834033193989,False
reversal_1m,0.30000000000000004,10,10000000000.0,1.0,0.025,310,-0.16784995566829974,-0.9906131208934094,-2.200819369400855,0.02774881380642702,0.5223834033193989,False
reversal_1m,0.30000000000000004,10,10000000000.0,1.5,0.025,310,-0.17090230891009517,-0.9914275613409302,-2.2595359054700284,0.02385006944666057,0.5223834033193989,False
reversal_1m,0.30000000000000004,10,10000000000.0,2.0,0.025,310,-0.17394448935023588,-0.9921715795667145,-2.318250179114752,0.020435728345646886,0.5223834033193989,False
reversal_1m,0.30000000000000004,10,10000000000.0,0.5,0.05,310,-0.18962204020188755,-0.9953069489893971,-1.851238627835791,0.06413523090141027,0.6742169167929939,False
reversal_1m,0.30000000000000004,10,10000000000.0,1.0,0.05,310,-0.19474539439860883,-0.9959876448214894,-1.9340418071257353,0.053107987828204806,0.6742169167929939,False
reversal_1m,0.30000000000000004,10,10000000000.0,1.5,0.05,310,-0.19983922563767853,-0.9965722363017658,-2.0168336162018727,0.04371287957137038,0.6742169167929939,False
reversal_1m,0.30000000000000004,10,10000000000.0,2.0,0.05,310,-0.20490368768799117,-0.9970778759279486,-2.0996137486646096,0.035762832353905205,0.6742169167929939,False
reversal_1m,0.30000000000000004,10,10000000000.0,0.5,0.1,310,-0.20767212943346325,-0.9975728028855338,-1.5591274628030267,0.11896621482796732,0.820340956541361,False
reversal_1m,0.30000000000000004,10,10000000000.0,1.0,0.1,310,-0.21553299192599484,-0.9980988848084983,-1.670327403168339,0.09485460428757708,0.820340956541361,False
reversal_1m,0.30000000000000004,10,10000000000.0,1.5,0.1,310,-0.2233226294616335,-0.9985177753672578,-1.781512686032597,0.07482873431165493,0.820340956541361,False
reversal_1m,0.30000000000000004,10,10000000000.0,2.0,0.1,310,-0.23104162649203663,-0.9988455778008629,-1.892682833363066,0.05840006066587389,0.820340956541361,False
reversal_1m,0.30000000000000004,20,100000000.0,0.5,0.025,310,-0.178772867566118,-0.9935055142408227,-1.1962816637868026,0.23158666176779819,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,1.0,0.025,310,-0.17979631102218252,-0.9936903282366786,-1.2104009735402552,0.22612506852025405,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,1.5,0.025,310,-0.18081859368001674,-0.9938699025597034,-1.2245204870978774,0.22075594262995368,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,2.0,0.025,310,-0.18183971672820076,-0.994044385204991,-1.2386402027199472,0.2154787726836287,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,0.5,0.05,310,-0.178772867566118,-0.9935055142408227,-1.1962816637868026,0.23158666176779819,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,1.0,0.05,310,-0.17979631102218252,-0.9936903282366786,-1.2104009735402552,0.22612506852025405,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,1.5,0.05,310,-0.18081859368001674,-0.9938699025597034,-1.2245204870978774,0.22075594262995368,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,2.0,0.05,310,-0.18183971672820076,-0.994044385204991,-1.2386402027199472,0.2154787726836287,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,0.5,0.1,310,-0.178772867566118,-0.9935055142408227,-1.1962816637868026,0.23158666176779819,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,1.0,0.1,310,-0.17979631102218252,-0.9936903282366786,-1.2104009735402552,0.22612506852025405,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,1.5,0.1,310,-0.18081859368001674,-0.9938699025597034,-1.2245204870978774,0.22075594262995368,1.0,False
reversal_1m,0.30000000000000004,20,100000000.0,2.0,0.1,310,-0.18183971672820076,-0.994044385204991,-1.2386402027199472,0.2154787726836287,1.0,False
reversal_1m,0.30000000000000004,20,1000000000.0,0.5,0.025,310,-0.18120910373038568,-0.9939445128572805,-1.2612553288450745,0.2072168700644763,0.9969423605969507,False
reversal_1m,0.30000000000000004,20,1000000000.0,1.0,0.025,310,-0.18439166876851698,-0.9944659408487919,-1.3057452928275852,0.19163918976618044,0.9969423605969507,False
reversal_1m,0.30000000000000004,20,1000000000.0,1.5,0.025,310,-0.18756296402715833,-0.9949621371199926,-1.3502369162684378,0.17694000018833167,0.9969423605969507,False
reversal_1m,0.30000000000000004,20,1000000000.0,2.0,0.025,310,-0.19072302556535126,-0.9954218662206294,-1.3947301500078106,0.16309722941365568,0.9969423605969507,False
reversal_1m,0.30000000000000004,20,1000000000.0,0.5,0.05,310,-0.18103303543034233,-0.9939079167389447,-1.2273851846630348,0.21967785212628432,0.9999876295118664,False
reversal_1m,0.30000000000000004,20,1000000000.0,1.0,0.05,310,-0.184257158029545,-0.9944396029822326,-1.2720323279383074,0.2033616332807826,0.9999876295118664,False
reversal_1m,0.30000000000000004,20,1000000000.0,1.5,0.05,310,-0.18746972605310674,-0.9949471799686146,-1.3166814424555342,0.18794542660431857,0.9999876295118664,False
reversal_1m,0.30000000000000004,20,1000000000.0,2.0,0.05,310,-0.19067077689294698,-0.9954142244289795,-1.3613324732411056,0.17340864524859545,0.9999876295118664,False
reversal_1m,0.30000000000000004,20,1000000000.0,0.5,0.1,310,-0.18098437792850286,-0.9938985594482685,-1.2268117878224003,0.219893339291664,1.0,False
reversal_1m,0.30000000000000004,20,1000000000.0,1.0,0.1,310,-0.1842088995579657,-0.994431098936489,-1.271463033887594,0.20356397028793016,1.0,False
reversal_1m,0.30000000000000004,20,1000000000.0,1.5,0.1,310,-0.18742186451963905,-0.9949394854933283,-1.3161162427459305,0.18813503006415289,1.0,False
reversal_1m,0.30000000000000004,20,1000000000.0,2.0,0.1,310,-0.19062331021412882,-0.9954072714139778,-1.360771359354209,0.17358595556383616,1.0,False
reversal_1m,0.30000000000000004,20,10000000000.0,0.5,0.025,310,-0.14041608133943184,-0.9795963246228621,-1.790797724691394,0.07332576053249462,0.6560259879773191,False
reversal_1m,0.30000000000000004,20,10000000000.0,1.0,0.025,310,-0.14420743538365466,-0.9816730236768418,-1.8640247611651164,0.06231822718364732,0.6560259879773191,False
reversal_1m,0.30000000000000004,20,10000000000.0,1.5,0.025,310,-0.14798351919613673,-0.9835421331065911,-1.937245221909434,0.052715374765390344,0.6560259879773191,False
reversal_1m,0.30000000000000004,20,10000000000.0,2.0,0.025,310,-0.1517443884727725,-0.9852212351234887,-2.010458961326602,0.044382635501631906,0.6560259879773191,False
reversal_1m,0.30000000000000004,20,10000000000.0,0.5,0.05,310,-0.15983358417623272,-0.9893407783833037,-1.5933631436679108,0.11107874885713498,0.8089957966557949,False
reversal_1m,0.30000000000000004,20,10000000000.0,1.0,0.05,310,-0.1657617736190542,-0.9909909204178644,-1.69230493256765,0.09058784784202722,0.8089957966557949,False
reversal_1m,0.30000000000000004,20,10000000000.0,1.5,0.05,310,-0.1716517201440454,-0.9923863865004772,-1.7912404713885417,0.07325471423247976,0.8089957966557949,False
reversal_1m,0.30000000000000004,20,10000000000.0,2.0,0.05,310,-0.17750364743456126,-0.9935663616464381,-1.890169513477711,0.058735292609963574,0.8089957966557949,False
reversal_1m,0.30000000000000004,20,10000000000.0,0.5,0.1,310,-0.17858890126971583,-0.9936654313935362,-1.4695557415285934,0.1416821145185292,0.9328210221812749,False
reversal_1m,0.30000000000000004,20,10000000000.0,1.0,0.1,310,-0.18685764914439396,-0.995007514384556,-1.593644629972494,0.11101565236798061,0.9328210221812749,False
reversal_1m,0.30000000000000004,20,10000000000.0,1.5,0.1,310,-0.1950503146264292,-0.9960660669127527,-1.7177258346922415,0.08584663479879318,0.9328210221812749,False
reversal_1m,0.30000000000000004,20,10000000000.0,2.0,0.1,310,-0.20316753226572415,-0.9969008162780397,-1.8417988195993447,0.06550458280049232,0.9328210221812749,False
reversal_1m,0.30000000000000004,30,100000000.0,0.5,0.025,310,-0.1605265689813501,-0.9895287742892735,-1.1132511468414243,0.26560058155993405,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,1.0,0.025,310,-0.16140362961556953,-0.989794877088054,-1.1257359589202438,0.26027729835613944,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,1.5,0.025,310,-0.1622798552830229,-0.9900542413275623,-1.1382209647288668,0.2550282266412647,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,2.0,0.025,310,-0.16315524670210602,-0.9903070370455492,-1.1507061632639262,0.24985314010869564,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,0.5,0.05,310,-0.1605265689813501,-0.9895287742892735,-1.1132511468414243,0.26560058155993405,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,1.0,0.05,310,-0.16140362961556953,-0.989794877088054,-1.1257359589202438,0.26027729835613944,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,1.5,0.05,310,-0.1622798552830229,-0.9900542413275623,-1.1382209647288668,0.2550282266412647,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,2.0,0.05,310,-0.16315524670210602,-0.9903070370455492,-1.1507061632639262,0.24985314010869564,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,0.5,0.1,310,-0.1605265689813501,-0.9895287742892735,-1.1132511468414243,0.26560058155993405,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,1.0,0.1,310,-0.16140362961556953,-0.989794877088054,-1.1257359589202438,0.26027729835613944,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,1.5,0.1,310,-0.1622798552830229,-0.9900542413275623,-1.1382209647288668,0.2550282266412647,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,100000000.0,2.0,0.1,310,-0.16315524670210602,-0.9903070370455492,-1.1507061632639262,0.24985314010869564,0.9999999999999998,False
reversal_1m,0.30000000000000004,30,1000000000.0,0.5,0.025,310,-0.16253244237403497,-0.9901293985302503,-1.1430412198523976,0.2530214773370618,0.9996870954189365,False
reversal_1m,0.30000000000000004,30,1000000000.0,1.0,0.025,310,-0.16529319392940578,-0.9909001856567271,-1.182480643511949,0.2370150414910106,0.9996870954189365,False
reversal_1m,0.30000000000000004,30,1000000000.0,1.5,0.025,310,-0.16804565046154052,-0.99161098325375,-1.2219218722233007,0.2217371733311273,0.9996870954189365,False
reversal_1m,0.30000000000000004,30,1000000000.0,2.0,0.025,310,-0.17078983450104135,-0.992266444627162,-1.2613648747917174,0.20717741741811402,0.9996870954189365,False
reversal_1m,0.30000000000000004,30,1000000000.0,0.5,0.05,310,-0.1624219684407049,-0.9900957064831271,-1.1402470204603332,0.2541834030431671,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,1.0,0.05,310,-0.16518692289741987,-0.990870209177601,-1.1797294370602598,0.23810784206930213,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,1.5,0.05,310,-0.16794355871002942,-0.9915843487544024,-1.2192137475590645,0.22276307540464724,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,2.0,0.05,310,-0.17069189850182354,-0.9922428140454471,-1.258699920210427,0.2081387402575261,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,0.5,0.1,310,-0.1624219684407049,-0.9900957064831271,-1.1402470204603332,0.2541834030431671,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,1.0,0.1,310,-0.16518692289741987,-0.990870209177601,-1.1797294370602598,0.23810784206930213,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,1.5,0.1,310,-0.16794355871002942,-0.9915843487544024,-1.2192137475590645,0.22276307540464724,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,1000000000.0,2.0,0.1,310,-0.17069189850182354,-0.9922428140454471,-1.258699920210427,0.2081387402575261,1.0000000000000002,False
reversal_1m,0.30000000000000004,30,10000000000.0,0.5,0.025,310,-0.13511662545215786,-0.9764475763701451,-1.6194106508311583,0.10535893671769703,0.7344184217988886,False
reversal_1m,0.30000000000000004,30,10000000000.0,1.0,0.025,310,-0.13928843272445524,-0.9790464302782791,-1.6977300665937516,0.08955872031017442,0.7344184217988886,False
reversal_1m,0.30000000000000004,30,10000000000.0,1.5,0.025,310,-0.1434418403117188,-0.9813744230262037,-1.7760477229326874,0.07572505161269194,0.7344184217988886,False
reversal_1m,0.30000000000000004,30,10000000000.0,2.0,0.025,310,-0.1475769218019286,-0.9834559565552439,-1.854363500273907,0.0636871729914954,0.7344184217988886,False
reversal_1m,0.30000000000000004,30,10000000000.0,0.5,0.05,310,-0.1524965802228253,-0.9860538803283354,-1.404276090897635,0.16023665107302998,0.8822274560272534,False
reversal_1m,0.30000000000000004,30,10000000000.0,1.0,0.05,310,-0.15874367644539955,-0.9883949526613844,-1.5051765341477765,0.13227869645839752,0.8822274560272534,False
reversal_1m,0.30000000000000004,30,10000000000.0,1.5,0.05,310,-0.1649486533334268,-0.9903441631750739,-1.6060731786119797,0.10825783222618734,0.8822274560272534,False
reversal_1m,0.30000000000000004,30,10000000000.0,2.0,0.05,310,-0.1711117684800061,-0.9919669156602066,-1.7069658111831063,0.08782840720502127,0.8822274560272534,False
reversal_1m,0.30000000000000004,30,10000000000.0,0.5,0.1,310,-0.16815334053765185,-0.9914867418855747,-1.3281235080902911,0.18413730857865374,0.9758140034121628,False
reversal_1m,0.30000000000000004,30,10000000000.0,1.0,0.1,310,-0.1761535611639351,-0.9932852865362783,-1.4470148194955632,0.14789277303510628,0.9758140034121628,False
reversal_1m,0.30000000000000004,30,10000000000.0,1.5,0.1,310,-0.1840834868048834,-0.9947196180280392,-1.565908908872912,0.11736994390996092,0.9758140034121628,False
reversal_1m,0.30000000000000004,30,10000000000.0,2.0,0.1,310,-0.19194367707489157,-0.9958637536121178,-1.684805218176674,0.09202615782746282,0.9758140034121628,False
reversal_1m,0.30000000000000004,50,100000000.0,0.5,0.025,310,-0.10605144109529696,-0.9544976757007363,-0.5266781348791792,0.5984171220272718,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,1.0,0.025,310,-0.10679412554741896,-0.9553721092211817,-0.5374103640834953,0.5909841858864511,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,1.5,0.025,310,-0.1075362471783079,-0.9562298001385415,-0.5481427954584956,0.5835938574221771,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,2.0,0.025,310,-0.108277806373826,-0.9570710678393926,-0.5588754284753602,0.5762467398841078,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,0.5,0.05,310,-0.10605144109529696,-0.9544976757007363,-0.5266781348791792,0.5984171220272718,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,1.0,0.05,310,-0.10679412554741896,-0.9553721092211817,-0.5374103640834953,0.5909841858864511,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,1.5,0.05,310,-0.1075362471783079,-0.9562298001385415,-0.5481427954584956,0.5835938574221771,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,2.0,0.05,310,-0.108277806373826,-0.9570710678393926,-0.5588754284753602,0.5762467398841078,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,0.5,0.1,310,-0.10605144109529696,-0.9544976757007363,-0.5266781348791792,0.5984171220272718,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,1.0,0.1,310,-0.10679412554741896,-0.9553721092211817,-0.5374103640834953,0.5909841858864511,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,1.5,0.1,310,-0.1075362471783079,-0.9562298001385415,-0.5481427954584956,0.5835938574221771,1.0,False
reversal_1m,0.30000000000000004,50,100000000.0,2.0,0.1,310,-0.108277806373826,-0.9570710678393926,-0.5588754284753602,0.5762467398841078,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,0.5,0.025,310,-0.10765662388902542,-0.9563674270846524,-0.549884448339882,0.582398631558597,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,1.0,0.025,310,-0.10999943061266704,-0.9589649151501927,-0.5838248038654347,0.5593381885916258,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,1.5,0.025,310,-0.11233662579199932,-0.9614083165081333,-0.6177671582238883,0.5367288351119102,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,2.0,0.025,310,-0.11466822158860257,-0.9637067395181774,-0.6517114946820733,0.514587305906838,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,0.5,0.05,310,-0.10765662388902542,-0.9563674270846524,-0.549884448339882,0.582398631558597,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,1.0,0.05,310,-0.10999943061266704,-0.9589649151501927,-0.5838248038654347,0.5593381885916258,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,1.5,0.05,310,-0.11233662579199932,-0.9614083165081333,-0.6177671582238883,0.5367288351119102,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,2.0,0.05,310,-0.11466822158860257,-0.9637067395181774,-0.6517114946820733,0.514587305906838,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,0.5,0.1,310,-0.10765662388902542,-0.9563674270846524,-0.549884448339882,0.582398631558597,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,1.0,0.1,310,-0.10999943061266704,-0.9589649151501927,-0.5838248038654347,0.5593381885916258,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,1.5,0.1,310,-0.11233662579199932,-0.9614083165081333,-0.6177671582238883,0.5367288351119102,1.0,False
reversal_1m,0.30000000000000004,50,1000000000.0,2.0,0.1,310,-0.11466822158860257,-0.9637067395181774,-0.6517114946820733,0.514587305906838,1.0,False
reversal_1m,0.30000000000000004,50,10000000000.0,0.5,0.025,310,-0.11104466211727804,-0.9574992671596072,-1.0643980119628682,0.28714843401048595,0.83708852092477,False
reversal_1m,0.30000000000000004,50,10000000000.0,1.0,0.025,310,-0.11570460998856624,-0.9624259031175985,-1.1460954273368151,0.25175566942087824,0.83708852092477,False
reversal_1m,0.30000000000000004,50,10000000000.0,1.5,0.025,310,-0.12034220532054118,-0.9667832808874893,-1.227792576693185,0.21952484303163677,0.83708852092477,False
reversal_1m,0.30000000000000004,50,10000000000.0,2.0,0.025,310,-0.12495754541105708,-0.9706369647627139,-1.3094893661958762,0.19036863748068367,0.83708852092477,False
reversal_1m,0.30000000000000004,50,10000000000.0,0.5,0.05,310,-0.11650747361272162,-0.9653382516671701,-0.8147166822971021,0.4152345020280477,0.9566834078016689,False
reversal_1m,0.30000000000000004,50,10000000000.0,1.0,0.05,310,-0.12292996715848836,-0.9707670134036555,-0.9138687221001215,0.3607858305624094,0.9566834078016689,False
reversal_1m,0.30000000000000004,50,10000000000.0,1.5,0.05,310,-0.12930976382138326,-0.9753481374298383,-1.013024274287268,0.31104856644461765,0.9566834078016689,False
reversal_1m,0.30000000000000004,50,10000000000.0,2.0,0.05,310,-0.13564712103310816,-0.9792135628361659,-1.112183114911044,0.26605942628739676,0.9566834078016689,False
reversal_1m,0.30000000000000004,50,10000000000.0,0.5,0.1,310,-0.11387369050388874,-0.9630588291095965,-0.6567410758726009,0.511347417954436,0.9970767584626635,False
reversal_1m,0.30000000000000004,50,10000000000.0,1.0,0.1,310,-0.12113501278114402,-0.9695092015804382,-0.7635627859715244,0.4451278331690287,0.9970767584626635,False
reversal_1m,0.30000000000000004,50,10000000000.0,1.5,0.1,310,-0.12834200233508375,-0.9748367159861626,-0.870399895883961,0.38408190357819194,0.9970767584626635,False
reversal_1m,0.30000000000000004,50,10000000000.0,2.0,0.1,310,-0.13549502732342222,-0.9792362335507251,-0.9772519298192932,0.3284444447886061,0.9970767584626635,False
reversal_1m,0.4000000000000001,10,100000000.0,0.5,0.025,310,-0.18990580121206968,-0.9948888009414365,-0.5521373892436926,0.58085422703433,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,1.0,0.025,310,-0.1916598541808856,-0.9951549558593943,-0.5713013296047351,0.5677954005908143,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,1.5,0.025,310,-0.19341046149390717,-0.9954073004898324,-0.5904657467885707,0.5548784434735297,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,2.0,0.025,310,-0.19515762924274682,-0.995646548872831,-0.6096306345735804,0.5421065136303005,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,0.5,0.05,310,-0.18990580121206968,-0.9948888009414365,-0.5521373892436926,0.58085422703433,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,1.0,0.05,310,-0.1916598541808856,-0.9951549558593943,-0.5713013296047351,0.5677954005908143,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,1.5,0.05,310,-0.19341046149390717,-0.9954073004898324,-0.5904657467885707,0.5548784434735297,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,2.0,0.05,310,-0.19515762924274682,-0.995646548872831,-0.6096306345735804,0.5421065136303005,1.0,False
reversal_1m,0.4000000000000001,10,100000000.0,0.5,0.1,310,-0.18990580121206968,-0.9948888009414365,-0.5521373892436926,0.58085422703433,1.0,False
