date,rule,monthly_return,observed_holdings
2025-05-30,stop_10,0.016425654683981935,48
2025-05-30,stop_20,0.014566481065930253,48
2025-05-30,stop_30,0.01062038234469261,48
2025-06-30,hold,-0.009992835365017756,44
2025-06-30,stop_10,-0.010670657726038774,44
2025-06-30,stop_20,-0.010253547221739589,44
2025-06-30,stop_30,-0.009992835365017756,44
2025-07-31,hold,0.014076637971083791,48
2025-07-31,stop_10,0.007118523753948572,48
2025-07-31,stop_20,0.012938707664413884,48
2025-07-31,stop_30,0.014076637971083791,48
2025-08-29,hold,0.07321571408469857,48
2025-08-29,stop_10,0.07373057974387555,48
2025-08-29,stop_20,0.07321571408469857,48
2025-08-29,stop_30,0.07321571408469857,48
2025-09-30,hold,0.012220249207406492,47
2025-09-30,stop_10,0.006024911034511843,47
2025-09-30,stop_20,0.011295179827202975,47
2025-09-30,stop_30,0.009424016762700412,47
2025-10-31,hold,-0.023155039259561323,48
2025-10-31,stop_10,-0.03255587173803956,48
2025-10-31,stop_20,-0.027315484984012418,48
2025-10-31,stop_30,-0.023155039259561323,48
2025-11-28,hold,-0.008671135220252478,49
2025-11-28,stop_10,-0.0042842434248545795,49
2025-11-28,stop_20,-0.007368362854427421,49
2025-11-28,stop_30,-0.00853642787196663,49
2025-12-30,hold,0.04618658130076714,46
2025-12-30,stop_10,0.03849701367054883,46
2025-12-30,stop_20,0.0511315499111147,46
2025-12-30,stop_30,0.04735497104726196,46
2026-01-30,hold,-0.08771918576758099,48
2026-01-30,stop_10,-0.051756926730357984,48
2026-01-30,stop_20,-0.07918719364793869,48
2026-01-30,stop_30,-0.08176360601419559,48
2026-02-27,hold,0.05981734723287963,50
2026-02-27,stop_10,-0.0752012810846709,50
2026-02-27,stop_20,-0.02540507999340236,50
2026-02-27,stop_30,0.0552609941959558,50
2026-03-31,hold,0.09208526083133042,46
2026-03-31,stop_10,0.070610361642223,46
2026-03-31,stop_20,0.09208526083133042,46
2026-03-31,stop_30,0.09208526083133042,46
2026-04-30,hold,0.0071346476988700495,50
2026-04-30,stop_10,0.0071346476988700495,50
2026-04-30,stop_20,0.0071346476988700495,50
2026-04-30,stop_30,0.0071346476988700495,50
