date,intercept,size,liquidity,momentum,volatility,n
2020-06-30,0.09968283609665646,-0.0011677000455960207,-0.014720143006361208,0.03458152320778853,0.010872218052685716,2067
2020-07-31,0.03960690643373511,0.004266882130423722,0.0006497266893470172,0.024263560618942526,0.004685580524804762,2078
2020-08-31,0.03634846583494766,0.01893025254229376,-0.003987163771971157,-0.01966696299314656,0.007101847146425861,2098
2020-09-29,-0.022985855134195574,0.011287678890714132,-0.01068174667216362,-0.006488817054857422,-0.009644523119693021,2101
2020-10-30,0.12120080325209508,0.006843568251859384,0.015588166779896051,-0.0037434435868955174,-0.0022254947884747063,2102
2020-11-30,0.05471291251551034,-0.021822338278439275,-0.028243735331098606,0.006949466208638534,-0.008439615890333504,2105
2020-12-30,0.01560700196536922,0.005403352794147848,-0.02023863706710247,0.013568118664299782,-0.019172496431438195,2108
2021-01-29,0.026516979880426964,0.002450080923300602,-0.004366808744810599,0.0034840004788094965,-0.01160392017886849,2109
2021-02-26,0.076324753174606,0.011531279177068164,-0.011918009153611296,0.0053823182406795775,-0.013384353586816474,2110
2021-03-31,0.07327974105168854,-0.0008479632564045991,-0.033945739055641834,-0.005460772795595014,0.024166575007037904,2121
2021-04-30,0.036875578843314404,0.011756720835856629,-0.016530024263668133,0.007400789112530121,-0.025088814687509137,2114
2021-05-31,0.054225391985278294,0.010535452530822357,-0.0004094921708532812,-0.009218785764199829,0.002451726647396334,2129
2021-06-30,-0.012492085860859429,-0.0025537746736070677,-0.015903574136635953,-0.010994710855613338,0.00610540294028766,2121
2021-07-30,-0.02549081576729444,-0.0215745488920777,-0.017304674338214608,0.0019047199860393145,-0.007664586455994812,2128
2021-08-31,-0.02318319926416299,-0.006308638117828981,-0.008722397411023276,0.014363966900949461,-0.006989947800955227,2147
2021-09-30,-0.007070291343424465,0.0013886669579924443,-0.012871801560832074,-0.007268569052558793,0.009888449580161229,2158
2021-10-29,-0.09340374751353536,-0.0193584851080124,-0.022655918774361808,0.01521614343186557,0.0029687486918633533,2165
2021-11-30,0.10667463594640983,0.022563952396038086,0.009459368807040711,-0.014080128437086782,-0.003416395476851146,2173
2021-12-30,-0.09755481599334426,-0.004063817480074231,-0.03035828358508549,-0.010073494991837571,-0.0024131769173816706,2180
2022-01-28,0.029800591022611962,-0.006972112935974649,-0.010921051215987538,-0.006932646204729473,-0.002021274362167128,2191
2022-02-28,0.07789696553092916,0.01802644633127004,0.005075176415581293,-0.017598385331481992,-0.0009482969271428512,2192
2022-03-31,-0.002711385933374741,0.012561996098363698,-0.004067853040328105,0.005099049277793492,-0.020533806172357682,2191
2022-04-29,-0.024162166866772725,-0.005990432570235439,-0.0078651126191128,-0.0048811449592990755,0.009503199117736325,2194
2022-05-31,-0.15925436861907954,-0.011730408950957429,-0.015135861846531592,0.013389748938600534,-0.0168810971482277,2202
2022-06-30,0.0680089542109126,-0.0016252907185901715,-0.016037424628937286,-0.03848945371414147,0.031058806938472315,2213
2022-07-29,0.008864092664108512,-0.004375029453471904,-0.006609940173204119,0.008846214228855443,-0.00795612124641189,2228
2022-08-31,-0.15432153694143289,-0.007136274357937594,-0.030499352753360607,0.03232076413850882,-0.01845544042334512,2235
2022-09-30,0.023493537509520938,0.0023792722853382938,0.003990942057779689,-0.004798414020376695,-0.005422903923311811,2239
2022-10-31,0.08296155535102161,-0.009896391272929631,-0.009288765042882651,-0.011242265825331367,0.00856771775253572,2256
2022-11-30,-0.05972772049542706,-0.015388568773508922,-0.03264270785999172,-0.0060623374921967045,-0.0014767245924740234,2261
2022-12-29,0.09206569426574236,0.009919143132409922,-0.004639719622153865,-0.018055545448796492,0.00588946948675581,2268
2023-01-31,0.016850023286224865,-0.00574072767377937,-0.011448414719453792,0.011321588055512428,0.009164957017830818,2267
2023-02-28,0.013367995291098689,-0.01810390318024216,-0.015661425730027986,0.014567297355548453,0.024363039115015302,2272
2023-03-31,-1.5133314507470376e-05,0.007435239629949767,-0.0004850454767939298,-0.018494413133534667,0.0017801000140360273,2285
2023-04-28,0.03573355377522486,0.01614958233055072,-0.00599430369930869,0.004187731235424158,-0.004024414470567345,2286
2023-05-31,0.013355727773484068,0.00029419274840551506,-0.008153924796696332,0.014379691039088345,-0.010200348616541762,2278
2023-06-30,-0.03142437044123716,-0.03433113875049208,-0.008020723607834407,0.03957340703399202,-0.004834123668093019,2289
2023-07-31,0.021681044287514547,-0.0037361766691218785,-0.01863678182792434,-0.004498077388318198,0.0013700145817544512,2297
2023-08-31,-0.054588583840406435,-0.016785293344319354,-0.02405916339020174,-0.0074651352332846645,-0.014455420874077855,2304
2023-09-27,-0.07971557250633926,-0.00570766352642456,-0.022025393525585708,0.0011308139775154425,-0.025473404786002334,2311
2023-10-31,0.08586491198505625,-0.014498616505870435,-0.002109177482873501,-0.01477180369010546,0.01750340096073141,2317
2023-11-30,0.030764241269747722,-0.011774056405315207,-0.012592590933705712,-0.014198033756997961,0.009634599743453787,2330
2023-12-28,-0.02361554153398663,-0.000818405296386509,-0.020701904780590006,0.0007340878937174088,-0.013474308616969667,2331
2024-01-31,0.028785508177152207,-0.018347139762620986,-0.004115825826812452,0.002894414195885114,0.01998708269229527,2333
2024-02-29,0.015120627782741472,-0.012655289279154262,-0.0006723453155341192,-0.004979881399433312,0.004135845559200143,2343
2024-03-29,-0.010315005758518823,-0.015605185255117983,-0.017872238422840955,0.006285552484533875,-0.0065961565848371515,2353
2024-04-30,0.004241500250259185,0.0017678268561106434,-0.0055450422557932,-0.0015823784724889652,0.004583407838089935,2352
2024-05-31,-0.011057822108318146,-0.01857904038421969,-0.006049013279259529,0.01863573333479801,-0.011458512212203651,2348
2024-06-28,-0.027667806983806078,-0.006161769936056998,-0.017203457055641674,-0.014746897234799133,-0.006767439345682488,2356
2024-07-31,-0.04031282843357492,-0.019383871800185096,-0.023115752392544157,-0.006416299292909112,-0.0023243645782396374,2372
2024-08-30,-0.0016064777080791145,-0.008108696616041777,-0.01422140888077098,-0.00521638346149119,0.01198391379672051,2382
2024-09-30,-0.02352221378348747,-0.019215081141128274,-0.0202775940047741,0.0021204268217986906,-0.005820136870131687,2390
2024-10-31,-0.05396543558030482,-0.018631536393214257,-0.02570401088891657,-0.009449780386590296,-0.005622576328367163,2404
2024-11-29,0.0049491586531387665,0.02011032036470824,0.010328520222164517,-0.006230330964768493,-0.008122218954236904,2404
2024-12-30,0.04152905095142372,-0.0031309579462584043,0.010378059794076636,-0.02065238704616176,0.0033220882384206916,2407
2025-01-31,0.020190939288570704,-0.014594466209600327,-0.019167387458785042,-0.0035539386594113133,0.01044958708349035,2413
2025-02-28,-0.05781522255058654,-0.02518579041861687,-0.04164770624011773,0.004242304155140556,-0.006045721483117416,2423
2025-03-31,0.08931872501425484,0.011240235970031692,-0.01172527382500272,-0.0054263124050061345,0.01578743687379552,2431
2025-04-30,0.035175321664991765,-0.033340557257360265,-0.024924275788017456,-0.004232745340914739,-0.008310321632630294,2427
2025-05-30,0.05796225424938841,-0.023854459983747994,0.00232322486499369,0.008346716170252733,-0.013225474128052094,2427
2025-06-30,0.014580933451423405,-0.0221587200887198,-0.014367746620985807,-0.013533849067379216,-0.0028620035159812795,2426
2025-07-31,-0.01568117859737954,0.0003844760856914805,-0.0013234802212504536,0.0016003707780251947,-0.003707041342558864,2439
2025-08-29,0.025241417940506706,-0.005972657066184982,0.005718379148872858,-0.0027103676678780116,0.0036965692288972465,2449
2025-09-30,0.010514581115179089,-0.02771387827262853,0.015150207728462976,-0.0018442010507525248,8.297357499612718e-05,2449
2025-10-31,-0.006683165459316982,-0.02855083764769046,-0.03519007095742921,0.007502944594915392,-0.01295375907312177,2456
2025-11-28,0.023980775051557678,0.007008093561172727,-0.0036139365576752054,0.01424651387128129,0.007774760487480328,2460
2025-12-30,0.10036783391844845,-0.0122965832182228,0.04782880873498927,-0.001500299597670849,0.01986913814100469,2454
2026-01-30,0.04793124963174432,-0.047325329914724365,-0.02299250821148849,0.01987994880827744,-0.01659119747867533,2463
2026-02-27,-0.061116793729639386,0.03043895991260448,-0.013476449363997953,0.007296839273188331,-0.013504313985404899,2465
2026-03-31,0.15340980006544622,0.0015734875739968762,0.05028779363277909,-0.00030505676506149446,0.003447828306418582,2468
2026-04-30,0.0072344149564803,0.0004057084810661451,0.009270499662285514,0.003600752988583344,-0.0007266916492789698,2468
